"","delta_nbr","relative_regrowth","pct_recovery","postfire_fitted_slope","cluster","x_y","x","y","fire","canopy_cover","veg_height","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","predisturbance_nbr","postdisturbance_nbr","disturbance_nbr","absolute_regrowth","max.postfire.nbr","time_to_0.8recovery","time_to_0.6recovery","hli","SiteID"
"324",-266.7,-0.283485265472605,0.869565217391304,32.8131868131868,1,"-118.832788676_44.046400982",-118.832788676,44.046400982,"calamity",55,111,514,452,462,486,485,483,378,433,432,383,0,0,0,64,87,104,172,205,251,288,326,344,392,288,450.8,184.1,0,-29.4009349113109,392,12,9,192,"CA_9_1"
"325",-266.7,-0.283485265472605,0.869565217391304,32.8131868131868,1,"-118.832512676_44.046400982",-118.832512676,44.046400982,"calamity",55,111,514,452,462,486,485,483,378,433,432,383,0,0,0,64,87,104,172,205,251,288,326,344,392,288,450.8,184.1,0,-29.4009349113109,392,12,9,186,"CA_10_1"
"326",-200.5,-0.587376267718404,1.04033290653009,28.0824175824176,1,"-118.792768676_43.993425982",-118.792768676,43.993425982,"calamity",45,110,320,346,294,316,285,284,320,294,328,337,0,0,0,0,83,102,81,129,80,148,260,236,319,325,312.4,111.9,0,-48.5338019291735,325,10,10,237,"CA_11_1"
"327",-264.8,-1.2630945016624,0.731988472622478,24.1703296703297,1,"-118.795252676_43.994725982",-118.795252676,43.994725982,"calamity",45,111,285,370,387,345,306,354,363,320,354,386,0,0,0,0,0,31,21,111,122,166,202,169,254,246,347,82.2,0,-114.648003752054,254,NA,12,216,"CA_12_1"
"328",-84.6,-1.11943285289092,1.41167775314117,17.0164835164835,1,"-118.807396676_43.993100982",-118.807396676,43.993100982,"calamity",25,110,105,176,163,126,114,108,146,126,159,130,0,0,0,0,35,0,4,44,49,92,146,137,191,172,135.3,50.7,0,-41.4012075238246,191,10,9,211,"CA_13_1"
"329",-233.1,-1.04294184225579,0.832849680789321,25.6648351648352,1,"-118.801876676_43.995700982",-118.801876676,43.995700982,"calamity",55,111,336,354,358,346,276,332,345,336,378,385,61,0,0,18,51,78,74,139,139,170,216,230,287,274,344.6,111.5,30.5,-94.2340379976497,287,12,10,207,"CA_14_1"
"330",-194.9,-1.60309806425995,1.04,22.1703296703297,1,"-118.800772676_43.994400982",-118.800772676,43.994400982,"calamity",45,111,192,240,238,250,233,190,302,232,305,318,0,0,0,0,0,0,0,51,93,99,158,150,222,260,250,55.1,0,-114.487692628656,260,12,10,180,"CA_15_1"
"331",-213.4,-0.904588466546547,1.09196999166435,38.1153846153846,1,"-118.799944676_43.996025982",-118.799944676,43.996025982,"calamity",55,110,352,394,374,322,336,323,361,360,382,395,0,0,0,0,0,40,118,186,250,257,288,326,369,393,359.9,146.5,0,-86.7338559096791,393,10,8,212,"CA_16_1"
"332",-165,-1.99886237214596,1.00523560209424,22.532967032967,1,"-118.799944676_43.995050982",-118.799944676,43.995050982,"calamity",45,110,330,316,254,267,223,247,298,279,323,328,316,0,0,0,65,109,77,145,182,242,198,197,163,288,286.5,121.5,158,-132.938472070004,288,9,8,200,"CA_17_1"
"333",-223.1,-0.858480899185368,0.789980732177264,18.7857142857143,1,"-118.801324676_44.000250982",-118.801324676,44.000250982,"calamity",55,111,247,296,282,292,272,304,353,335,367,366,0,0,0,39,28,82,51,132,81,150,123,197,172,246,311.4,88.3,0,-78.9173577346283,246,NA,11,189,"CA_18_1"
"334",-380.9,-1.28769820025741,0.803694242483789,40.7197802197802,1,"-118.829752676_44.046400982",-118.829752676,44.046400982,"calamity",55,110,485,523,571,521,571,519,479,468,483,469,0,0,0,0,0,0,45,126,211,249,313,336,402,409,508.9,128,0,-154.721168887289,409,13,10,191,"CA_19_1"
"335",-232.4,-0.887604057351361,1.14673913043478,34.6538461538462,1,"-118.791388676_43.992450982",-118.791388676,43.992450982,"calamity",45,110,335,336,392,345,334,354,376,344,436,428,0,0,0,61,61,63,105,138,152,200,283,293,372,422,368,135.6,0,-87.1648400041787,422,12,10,172,"CA_20_1"
"336",-117,0.531703780674074,1.27116291978906,37.3241758241758,2,"-118.798840676_43.998950982",-118.798840676,43.998950982,"calamity",55,111,299,410,309,376,330,352,347,359,388,433,0,0,0,32,109,198,331,342,352,382,327,360,338,458,360.3,243.3,0,51.282270812076,458,6,6,201,"CA_1_2"
"337",-150.4,0.698274758604576,1.26748971193416,58.8681318681319,2,"-118.837480676_44.041525982",-118.837480676,44.041525982,"calamity",55,111,462,516,539,513,534,515,461,452,477,391,0,0,0,0,157,231,345,433,496,513,595,586,529,616,486,335.6,0,83.7339499390422,616,7,6,84,"CA_2_2"
"338",-162.5,0.430418561058706,1.28692927484333,49.6703296703297,2,"-118.798012676_43.998950982",-118.798012676,43.998950982,"calamity",55,111,459,480,431,413,433,456,426,444,448,478,0,0,0,57,179,275,248,321,399,433,491,440,531,575,446.8,284.3,0,50.1116253401125,575,8,5,205,"CA_3_2"
"339",61.4,3.13367997190343,1.75102930491644,48.1153846153846,2,"-118.839412676_44.041525982",-118.839412676,44.041525982,"calamity",55,110,428,422,494,422,447,427,420,362,390,317,0,0,0,0,393,491,625,553,676,656,723,626,386,492,412.9,474.3,0,332.555129868372,723,4,4,151,"CA_4_2"
"340",-9.30000000000001,2.33171988431783,1.43578097400959,38.9230769230769,2,"-118.840240676_44.043475982",-118.840240676,44.043475982,"calamity",55,110,359,435,403,435,439,427,414,368,367,316,0,0,0,21,285,355,489,523,537,564,569,527,260,407,396.3,387,0,236.842933477846,569,5,4,114,"CA_5_2"
"341",53.6,2.78258345429283,1.97319034852547,27.1483516483516,2,"-118.837756676_44.038925982",-118.837756676,44.038925982,"calamity",35,110,114,207,170,224,223,199,168,207,206,147,0,0,0,0,173,163,301,334,360,354,348,368,305,163,186.5,240.1,0,142.294380039118,368,4,4,152,"CA_6_2"
"342",-32.8,1.3503534509421,1.43887945670628,27.7582417582418,2,"-118.838032676_44.039250982",-118.838032676,44.039250982,"calamity",35,110,150,212,271,232,238,288,270,257,253,185,0,0,0,0,125,171,237,280,285,287,304,339,271,254,235.6,202.8,0,95.1631665541452,339,6,5,194,"CA_7_2"
"343",-130.3,0.772925170165783,1.31717597471022,54.4340659340659,2,"-118.838308676_44.041200982",-118.838308676,44.041200982,"calamity",55,111,451,482,489,540,489,515,471,462,455,391,0,0,0,0,176,249,354,391,533,528,625,586,437,549,474.5,344.2,0,94.0188736566506,625,7,6,113,"CA_8_2"
"344",6.10000000000002,3.09455723117932,1.44078947368421,48.8021978021978,2,"-118.837204676_44.040550982",-118.837204676,44.040550982,"calamity",55,110,433,470,508,493,506,489,446,426,434,355,0,0,0,199,486,508,543,522,564,554,639,606,548,657,456,462.1,0,340.677151569675,657,4,4,116,"CA_9_2"
"345",32,2.05996383493567,1.8761009982384,51.7747252747253,2,"-118.838308676_44.042825982",-118.838308676,44.042825982,"calamity",45,110,310,364,389,329,402,341,324,323,354,270,0,0,0,0,211,276,432,468,535,563,639,602,370,534,340.6,372.6,0,179.855805291113,639,5,4,147,"CA_10_2"
"346",61.4,3.13367997190343,1.75102930491644,48.1153846153846,2,"-118.839412676_44.041525982",-118.839412676,44.041525982,"calamity",55,110,428,422,494,422,447,427,420,362,390,317,0,0,0,0,393,491,625,553,676,656,723,626,386,492,412.9,474.3,0,332.555129868372,723,4,4,151,"CA_11_2"
"347",68.4,3.10216109428837,1.82775875691335,50.7252747252747,2,"-118.839412676_44.041850982",-118.839412676,44.041850982,"calamity",45,110,373,408,430,402,434,385,377,347,364,277,0,0,0,18,363,386,584,531,665,618,694,622,380,563,379.7,448.1,0,298.055740592422,694,4,4,156,"CA_12_2"
"348",65.3,2.72096088823908,1.89924906132666,48.8846153846154,2,"-118.839136676_44.042175982",-118.839136676,44.042175982,"calamity",45,110,267,338,359,317,374,334,301,323,331,252,0,0,0,4,282,351,448,477,535,552,607,593,359,547,319.6,384.9,0,232.269139515505,607,4,4,122,"CA_13_2"
"349",153.6,4.23128845656111,2.30013106159895,60.9120879120879,2,"-118.840240676_44.042500982",-118.840240676,44.042500982,"calamity",45,111,318,314,296,365,331,298,350,284,260,236,0,0,0,44,363,441,552,574,656,621,678,659,601,702,305.2,458.8,0,340.122098548748,702,4,4,151,"CA_14_2"
"350",-28.9,2.41675406383017,1.29883843717001,35.1758241758242,2,"-118.840240676_44.041850982",-118.840240676,44.041850982,"calamity",55,111,324,445,385,468,417,372,377,376,323,301,0,0,0,52,272,329,468,482,456,462,492,486,232,432,378.8,349.9,0,225.379709449584,492,5,4,150,"CA_15_2"
"351",7.30000000000001,1.99981613577443,1.74809502465262,30,2,"-118.836100676_44.039900982",-118.836100676,44.039900982,"calamity",35,110,215,230,247,253,274,208,233,184,215,172,0,0,0,0,137,153,249,294,349,358,374,390,333,169,223.1,230.4,0,107.056088479519,390,6,4,145,"CA_16_2"
"352",-124.3,-0.0340706926853558,1.45979899497487,56.4010989010989,2,"-118.837480676_44.042175982",-118.837480676,44.042175982,"calamity",45,110,375,439,422,415,389,409,398,394,394,345,0,0,0,0,40,135,202,320,405,491,581,563,411,570,398,273.7,0,-3.51377256599649,581,7,7,139,"CA_17_2"
"353",-145.1,0.301258085823923,1.16351386369526,38.3901098901099,2,"-118.808224676_43.994075982",-118.808224676,43.994075982,"calamity",45,110,367,376,367,388,355,369,409,380,404,444,0,0,0,4,151,191,286,292,326,364,449,345,349,433,385.9,240.8,0,32.1171731649298,449,8,6,197,"CA_18_2"
"354",63.1,2.58507858961586,1.94566170026293,50.7582417582417,2,"-118.838584676_44.041850982",-118.838584676,44.041850982,"calamity",45,110,317,372,365,376,361,346,350,337,320,279,0,0,0,0,267,355,494,474,569,609,666,620,374,518,342.3,405.4,0,234.832093671797,666,5,4,147,"CA_19_2"
"355",36.8,2.67028473888277,1.59745162812647,47.2142857142857,2,"-118.839964676_44.042825982",-118.839964676,44.042825982,"calamity",55,110,338,457,470,455,390,466,462,448,434,318,0,0,0,105,426,459,575,536,604,586,677,638,365,600,423.8,460.6,0,319.782735033442,677,4,4,145,"CA_20_2"
"356",-441.4,-1.30006518597433,0.132868656066217,1.76373626373626,3,"-118.829200676_44.039900982",-118.829200676,44.039900982,"calamity",55,111,407,463,497,491,417,497,450,451,507,411,0,0,0,0,43,0,0,24,0,0,61,49,13,1,459.1,17.7,0,-157.613343158979,61,NA,NA,147,"CA_1_3"
"357",-510.6,-1.49322420893769,0.0839854934147738,1.92307692307692,3,"-118.828096676_44.045750982",-118.828096676,44.045750982,"calamity",55,111,457,602,555,521,545,562,479,469,537,512,0,0,0,0,32,0,0,19,0,0,44,38,0,27,523.9,13.3,0,-188.690677757761,44,NA,NA,150,"CA_2_3"
"358",-108.8,-0.907295426783829,0,0,3,"-118.826164676_44.035350982",-118.826164676,44.035350982,"calamity",45,110,101,113,116,118,106,116,126,130,103,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.8,0,0,-28.0935636288275,0,NA,NA,186,"CA_3_3"
"359",-288.2,-1.64288710601709,0.173044925124792,1.63186813186813,3,"-118.822024676_44.037625982",-118.822024676,44.037625982,"calamity",35,110,274,285,233,258,280,296,314,315,375,375,0,0,0,10,10,0,0,0,6,0,52,45,5,0,300.5,12.3,0,-143.323669847606,52,NA,NA,138,"CA_4_3"
"360",-458.5,-1.39760439117119,0.0938967136150235,1.73076923076923,3,"-118.829476676_44.038925982",-118.829476676,44.038925982,"calamity",45,111,470,542,507,459,483,458,456,443,435,433,0,0,0,0,27,0,0,0,0,0,44,30,0,24,468.6,10.1,0,-159.383374854948,44,NA,NA,160,"CA_5_3"
"361",-398.1,-1.80445410831471,0.219045423103528,3.62087912087912,3,"-118.827544676_44.037625982",-118.827544676,44.037625982,"calamity",45,111,433,452,496,428,431,400,368,433,468,428,70,25,0,92,23,3,0,19,81,28,55,55,32,95,433.7,35.6,47.5,-177.90860766898,95,NA,NA,122,"CA_6_3"
"362",-337.2,-1.52814407921642,0.228471001757469,3.4945054945055,3,"-118.829200676_44.045425982",-118.829200676,44.045425982,"calamity",45,111,354,346,378,306,364,325,326,321,371,323,0,0,0,0,0,0,0,0,0,0,0,42,0,78,341.4,4.2,0,-131.154306713214,78,NA,NA,185,"CA_7_3"
"363",-456.9,-1.52091153726364,0.147027027027027,3.46703296703297,3,"-118.827544676_44.046725982",-118.827544676,44.046725982,"calamity",55,111,470,469,432,465,516,475,451,419,495,433,0,0,0,0,0,0,0,0,0,0,1,55,0,68,462.5,5.6,0,-173.598412262952,68,NA,NA,187,"CA_8_3"
"364",-255.5,-1.57030501076333,0,0,3,"-118.828372676_44.040875982",-118.828372676,44.040875982,"calamity",45,111,211,255,262,227,250,254,247,265,312,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.5,0,0,-111.164235010569,0,NA,NA,216,"CA_9_3"
"365",-528.9,-1.46391135184179,0.052710843373494,1.33516483516484,3,"-118.827820676_44.039575982",-118.827820676,44.039575982,"calamity",55,111,532,594,568,506,605,505,520,467,561,454,0,0,0,0,0,0,0,0,0,0,17,6,0,28,531.2,2.3,0,-187.274228778512,28,NA,NA,116,"CA_10_3"
"366",-267.3,-1.15580294306524,0.696035242290749,20.1538461538462,3,"-118.808224676_43.992775982",-118.808224676,43.992775982,"calamity",45,110,294,370,343,328,311,316,360,321,377,385,0,0,0,0,0,90,24,77,103,142,171,125,210,237,340.5,73.2,0,-106.413979800401,237,NA,12,200,"CA_11_3"
"367",-517.6,-1.46953767639623,0,0,3,"-118.827544676_44.039575982",-118.827544676,44.039575982,"calamity",55,111,458,554,558,539,576,542,500,474,503,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.6,0,0,-182.489836223022,0,NA,NA,112,"CA_12_3"
"368",-420.8,-1.50356119086742,0.311676909569798,13.6758241758242,3,"-118.830580676_44.039575982",-118.830580676,44.039575982,"calamity",45,110,425,479,475,490,443,457,446,442,459,440,0,0,0,0,0,0,0,6,40,41,129,132,120,142,455.6,34.8,0,-173.148701559577,142,NA,NA,146,"CA_13_3"
"369",-346.5,-1.37599345169322,0.0144300144300144,0.164835164835165,3,"-118.828372676_44.036975982",-118.828372676,44.036975982,"calamity",45,110,392,358,354,385,322,290,394,300,369,301,0,0,0,0,0,0,0,0,0,0,0,0,0,5,346.5,0,0,-122.200525039172,5,NA,NA,121,"CA_14_3"
"370",-425.9,-1.57816454045448,0.0763888888888889,2.24725274725275,3,"-118.826164676_44.038275982",-118.826164676,44.038275982,"calamity",55,111,417,495,424,464,435,424,401,372,471,417,0,0,0,0,0,1,0,19,0,0,8,33,33,15,432,6.1,0,-164.052482719522,33,NA,NA,169,"CA_15_3"
"371",-110,-3.13885655126298,0.856849666495639,5.72527472527473,3,"-118.809052676_43.990175982",-118.809052676,43.990175982,"calamity",35,110,182,259,159,158,204,182,211,190,189,215,135,82,92,101,59,45,71,104,62,69,140,106,138,167,194.9,84.9,108.5,-79.7101472899845,167,13,10,186,"CA_16_3"
"372",-451.1,-1.48335749314765,0.306536743808364,12.3901098901099,3,"-118.825888676_44.037300982",-118.825888676,44.037300982,"calamity",45,110,457,514,529,537,519,480,435,443,528,484,0,0,0,0,20,35,0,37,44,47,107,125,104,151,492.6,41.5,0,-174.526558207563,151,NA,NA,96,"CA_17_3"
"373",-364.9,-1.53338394397091,0.699748456437228,26.5604395604396,3,"-118.830856676_44.046075982",-118.830856676,44.046075982,"calamity",55,111,400,413,454,442,416,429,421,427,504,467,0,0,0,0,0,0,0,73,122,112,201,216,237,306,437.3,72.4,0,-177.232269967171,306,NA,13,207,"CA_18_3"
"374",-438.7,-1.44644730572194,0.0341919307043538,0.494505494505495,3,"-118.826164676_44.036000982",-118.826164676,44.036000982,"calamity",55,111,437,469,508,407,435,460,422,391,472,386,0,0,0,0,0,0,0,0,0,0,0,0,0,15,438.7,0,0,-157.779640018025,15,NA,NA,167,"CA_19_3"
"375",-380.9,-1.51411332714583,0.349544072948328,9.87362637362638,3,"-118.828924676_44.046400982",-118.828924676,44.046400982,"calamity",45,110,387,447,373,406,401,387,402,366,394,385,0,0,0,0,0,0,0,0,0,6,40,93,93,138,394.8,13.9,0,-149.604373966413,138,NA,NA,155,"CA_20_3"
"376",-250.4,-1.55456043978049,0.785577841451767,24.6318681318681,1,"-120.470202789_44.478639063",-120.470202789,44.478639063,"HR",25,110,423,319,293,426,472,406,437,433,491,488,451,0,0,46,183,169,210,180,183,181,223,309,268,329,418.8,168.4,225.5,-150.934672466953,329,NA,11,202,"HR_1_1"
"377",-193.5,-1.28111160108708,1.15910441846642,57.4120879120879,1,"-120.525078789_44.478968063",-120.525078789,44.478968063,"HR",25,110,468,448,443,465,547,561,540,498,539,538,555,0,0,0,107,186,397,356,478,474,529,585,582,546,504.7,311.2,277.5,-146.990026471603,585,8,6,209,"HR_2_1"
"378",-226.2,-1.42375823554528,1.15839694656489,56.0054945054945,1,"-120.499254789_44.471072063",-120.499254789,44.471072063,"HR",35,110,481,539,475,448,570,539,515,523,558,592,538,0,0,0,169,230,365,195,392,504,516,607,523,589,524,297.8,269,-168.017703211561,607,9,6,148,"HR_3_1"
"379",-285.3,-2.50770978026363,0.742132456552372,31.3021978021978,1,"-120.457559789_44.469098063",-120.457559789,44.469098063,"HR",35,110,457,392,322,432,424,437,471,419,465,439,490,0,0,0,8,98,105,149,215,240,287,303,316,279,425.8,140.5,245,-241.170158571532,316,NA,10,170,"HR_4_1"
"380",-278.4,-1.78700166136104,0.929982817869416,38.1648351648352,1,"-120.505979789_44.460215063",-120.505979789,44.460215063,"HR",35,110,456,425,345,372,505,487,503,472,558,533,473,0,0,0,160,150,145,196,258,243,336,384,397,433,465.6,187.2,236.5,-204.690961626093,433,11,10,119,"HR_5_1"
"381",-295,-1.71719113106482,0.8087497491471,36.1593406593407,1,"-120.475582789_44.483574063",-120.475582789,44.483574063,"HR",35,110,517,403,367,455,561,569,547,469,570,525,515,0,0,0,92,180,244,191,307,311,328,380,322,403,498.3,203.3,257.5,-198.573710204855,403,13,8,132,"HR_6_1"
"382",-161.4,-1.68699475541414,1.26471973622233,50.2527472527473,1,"-120.502213789_44.459886063",-120.502213789,44.459886063,"HR",35,110,469,428,276,267,504,421,408,405,538,530,518,0,0,0,110,223,292,314,341,377,473,502,494,537,424.6,263.2,259,-161.456835343084,537,8,6,132,"HR_7_1"
"383",-192.8,-1.81481372692446,0.798620323693287,21.0934065934066,1,"-120.538528789_44.441462063",-120.538528789,44.441462063,"HR",45,110,363,309,210,310,397,434,435,418,479,414,514,0,40,63,163,139,179,217,241,214,284,301,224,232,376.9,184.1,257,-163.302033872075,301,NA,8,57,"HR_8_1"
"384",-254.3,-1.10745198441729,0.924690181124881,42.6428571428572,1,"-120.525347789_44.479297063",-120.525347789,44.479297063,"HR",25,110,505,466,447,505,555,600,540,521,541,565,537,0,0,6,223,220,338,294,361,358,434,468,485,426,524.5,270.2,268.5,-132.381505431805,485,10,6,231,"HR_9_1"
"385",-162.6,-0.803647457498845,0.816010614772225,16.8571428571429,1,"-120.501137789_44.465808063",-120.501137789,44.465808063,"HR",25,110,425,346,201,504,469,516,504,458,552,547,560,0,110,200,350,313,330,250,328,294,352,369,312,236,452.2,289.6,280,-74.6544494513882,369,11,4,151,"HR_10_1"
"386",-158.7,-2.06240157143065,1.14894971355824,34.6648351648352,1,"-120.538528789_44.475678063",-120.538528789,44.475678063,"HR",25,110,261,260,182,254,314,367,356,384,398,366,374,0,0,0,127,0,109,163,250,211,354,341,361,316,314.2,155.5,187,-176.806394767614,361,10,8,234,"HR_11_1"
"387",-171.2,-0.0814697212730907,1.23593119558293,42.2197802197802,1,"-120.500599789_44.470743063",-120.500599789,44.470743063,"HR",35,110,462,413,330,472,516,620,504,494,482,416,494,0,0,88,288,401,357,199,355,367,500,442,442,582,470.9,299.7,247,-8.95341730216933,582,5,4,155,"HR_12_1"
"388",-123.8,-0.907596882521417,1.40954226204892,48.0054945054945,1,"-120.539335789_44.443765063",-120.539335789,44.443765063,"HR",35,110,516,294,171,316,481,460,527,413,472,479,529,0,0,0,163,265,336,349,383,395,418,582,477,492,412.9,289.1,264.5,-93.9120272865747,582,6,5,112,"HR_13_1"
"389",-171.8,-1.73718267886353,1.23217648641377,39.8076923076923,1,"-120.490915789_44.467124063",-120.490915789,44.467124063,"HR",35,110,380,251,221,292,418,429,436,395,430,465,486,0,0,0,117,152,205,265,266,282,351,361,406,458,371.7,199.9,243,-159.835713791808,458,10,7,188,"HR_14_1"
"390",-180.2,-1.12326933819154,1.1778992106861,51.2582417582418,1,"-120.539066789_44.477652063",-120.539066789,44.477652063,"HR",25,110,506,473,347,496,545,473,505,458,567,571,554,0,0,73,212,280,438,195,383,484,536,538,582,539,494.1,313.9,277,-119.385099722946,582,6,6,204,"HR_15_1"
"391",-198.1,-1.47881061824056,1.06401962971225,45.7747252747253,1,"-120.532610789_44.474033063",-120.532610789,44.474033063,"HR",25,110,449,390,346,390,517,429,516,448,504,494,456,0,0,7,94,152,261,275,391,394,470,458,477,400,448.3,250.2,228,-158.41894649685,477,8,7,174,"HR_16_1"
"392",-187,-1.08061605392359,1.14078188421278,47.9230769230769,1,"-120.502751789_44.469756063",-120.502751789,44.469756063,"HR",35,110,465,443,435,449,505,530,416,447,495,496,472,0,0,21,215,257,315,183,352,438,496,534,470,513,468.1,281.1,236,-107.382169354009,534,9,6,118,"HR_17_1"
"393",-234,-1.64723298328492,0.835175632522722,29.5879120879121,1,"-120.538259789_44.477323063",-120.538259789,44.477323063,"HR",25,110,388,401,358,357,392,473,422,402,438,440,421,0,0,15,121,142,232,95,207,285,294,340,295,305,407.1,173.1,210.5,-155.55622598621,340,11,9,207,"HR_18_1"
"394",-222,-1.17572981878297,1.07446178155244,51.9010989010989,1,"-120.499523789_44.471072063",-120.499523789,44.471072063,"HR",35,110,481,435,379,429,461,657,550,523,556,592,473,0,0,0,178,200,365,189,362,489,516,544,523,511,506.3,284.3,236.5,-152.06871360032,544,9,6,159,"HR_19_1"
"395",-203.9,-0.596860150895667,0.94885598923284,37.7307692307692,1,"-120.499792789_44.469427063",-120.499792789,44.469427063,"HR",35,110,504,491,379,404,469,487,491,400,437,396,430,0,0,0,184,246,369,164,315,305,423,413,420,389,445.8,241.9,215,-59.1552677024834,423,6,6,134,"HR_20_1"
"396",30.3,0.00549723799270992,1.81294210112654,62.1263736263736,2,"-120.540411789_44.443765063",-120.540411789,44.443765063,"HR",35,110,345,342,179,318,449,421,424,385,472,482,552,0,0,0,202,388,541,458,569,595,675,692,570,638,381.7,412,276,0.503496139385675,692,5,5,106,"HR_1_2"
"397",-54,-0.288676379328425,1.4443607133886,45.010989010989,2,"-120.541487789_44.452648063",-120.541487789,44.452648063,"HR",35,110,344,346,201,331,418,479,442,398,504,518,499,0,0,48,233,354,489,306,418,467,551,575,419,480,398.1,344.1,249.5,-28.6861247404663,575,5,5,81,"HR_2_2"
"398",9.29999999999995,0.141840888557696,1.57725007329229,44.1978021978022,2,"-120.504096789_44.470743063",-120.504096789,44.470743063,"HR",25,110,282,194,186,315,363,346,360,454,475,436,489,0,0,81,368,389,399,263,407,534,525,538,511,482,341.1,350.4,244.5,13.409503264687,538,4,4,158,"HR_3_2"
"399",-93.3,-0.184747791024015,1.25700201658078,46.3791208791209,2,"-120.503827789_44.470743063",-120.503827789,44.470743063,"HR",25,110,435,322,300,379,465,471,516,516,503,556,507,0,0,74,376,364,419,262,417,507,550,561,529,507,446.3,353,253.5,-21.6383118771015,561,4,4,127,"HR_4_2"
"400",-53,-0.0546023825501584,1.46672806815565,57.9340659340659,2,"-120.539335789_44.444423063",-120.539335789,44.444423063,"HR",35,110,482,405,255,332,462,492,435,472,538,470,509,0,0,0,233,354,518,426,515,532,598,637,604,588,434.3,381.3,254.5,-5.94588787962539,637,5,5,168,"HR_5_2"
"401",-78.9,0.10288127706174,1.26613910870471,50.4835164835165,2,"-120.502213789_44.470743063",-120.502213789,44.470743063,"HR",35,110,492,364,294,448,504,566,539,504,516,575,570,0,0,165,360,411,501,339,545,574,524,594,608,595,480.2,401.3,285,11.5831547426491,608,5,4,90,"HR_6_2"
"402",-11.8,0.134839245865559,1.56258375770571,46.1868131868132,2,"-120.503827789_44.471401063",-120.503827789,44.471401063,"HR",25,110,291,205,151,285,460,453,428,424,472,562,478,0,0,133,355,337,486,330,471,477,501,523,529,583,373.1,361.3,239,13.0210126017712,583,4,4,188,"HR_7_2"
"403",-156.3,-0.44886180484698,1.28120124804992,54.489010989011,2,"-120.500868789_44.470414063",-120.500868789,44.470414063,"HR",25,110,595,490,420,360,456,543,491,583,598,592,452,0,0,149,191,307,484,297,553,512,446,626,657,580,512.8,356.5,226,-57.4216491132752,657,6,6,136,"HR_8_2"
"404",88.4,1.08649863061316,2.30714029422318,58.9615384615385,2,"-120.528306789_44.467124063",-120.528306789,44.467124063,"HR",35,110,235,190,200,202,329,327,300,330,330,344,337,0,0,57,160,362,523,320,490,546,605,608,643,607,278.7,367.1,168.5,78.475419006629,643,5,5,151,"HR_9_2"
"405",-36.6,0.560518926674069,1.3847144697295,51.3626373626374,2,"-120.502751789_44.471072063",-120.502751789,44.471072063,"HR",35,110,443,384,241,423,504,548,555,485,513,562,518,0,9,201,343,494,542,352,566,565,575,645,643,590,465.8,429.2,259,62.8546929727506,645,5,4,83,"HR_10_2"
"406",-0.399999999999977,0.796302149891099,1.55903614457831,53.5769230769231,2,"-120.521043789_44.480613063",-120.521043789,44.480613063,"HR",35,110,449,315,219,309,515,454,505,427,459,498,455,0,0,57,320,443,509,487,606,528,605,591,647,543,415,414.6,227.5,83.7779228311538,647,5,4,229,"HR_11_2"
"407",-21.7,-0.286746063522593,1.61176846818036,44.6868131868132,2,"-120.528037789_44.467124063",-120.528037789,44.467124063,"HR",35,110,299,209,221,317,372,346,302,346,345,370,369,0,0,100,95,292,350,265,352,504,493,459,461,462,312.7,291,184.5,-19.6679107610478,504,5,5,153,"HR_12_2"
"408",-78.5,0.112695954910254,1.37535816618911,46.5,2,"-120.539873789_44.479955063",-120.539873789,44.479955063,"HR",25,110,461,356,276,367,442,516,446,410,462,452,462,0,0,86,299,370,475,173,433,483,508,576,572,472,418.8,340.3,231,10.9916364400187,576,5,4,208,"HR_13_2"
"409",-98.8,-0.368585551131071,1.31664148499892,50.6373626373626,2,"-120.502213789_44.470414063",-120.502213789,44.470414063,"HR",35,110,443,381,261,408,424,502,539,537,546,592,583,0,0,94,336,411,448,247,492,525,522,570,610,572,463.3,364.5,291.5,-45.0458678228244,610,5,4,133,"HR_14_2"
"410",-73.5,-0.255312713550248,1.39852786540484,58.2197802197802,2,"-120.503020789_44.470743063",-120.503020789,44.470743063,"HR",35,110,493,423,314,375,503,543,526,494,514,570,616,0,0,133,317,414,512,267,507,610,597,663,665,654,475.5,402,308,-28.0167732475691,665,5,4,140,"HR_15_2"
"411",-73.3,-0.745647356389412,1.51561309977152,57.021978021978,2,"-120.498447789_44.470085063",-120.498447789,44.470085063,"HR",35,110,397,329,234,256,465,487,399,397,489,486,454,0,0,0,211,268,385,255,419,513,558,597,583,585,393.9,320.6,227,-72.0968051409767,597,6,5,131,"HR_16_2"
"412",-136,-0.496133340101095,1.23230309072782,55.6868131868132,2,"-120.500868789_44.469756063",-120.500868789,44.469756063,"HR",35,110,502,465,312,442,491,596,539,525,536,607,583,0,0,55,254,412,494,268,466,524,569,613,618,612,501.5,365.5,291.5,-59.9138056515748,618,5,5,148,"HR_17_2"
"413",46.4,0.120628341621682,1.98909299655568,62.0164835164835,2,"-120.540411789_44.444094063",-120.540411789,44.444094063,"HR",35,110,376,305,101,271,347,414,362,424,423,461,509,0,0,0,191,379,542,409,561,583,644,639,693,580,348.4,394.8,254.5,11.0411558735331,693,5,5,105,"HR_18_2"
