X,Long,Lat,postdisturbance_nbr,delta_nbr,relative_regrowth,pct_recovery,postfire_fitted_rsq,postfire_fitted_slope,cluster,x_y,Plot,fire,canopy_cover,veg_height,hli,cwd_present,cwd_future,elevation,TE_future,TE_present,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,predisturbance_nbr,disturbance_nbr,dnbr,absolute_regrowth,max.postfire.nbr,time_to_0.8recovery,time_to_0.6recovery,postfire_ppt,postfire_tmin,postfire_tmax,postfire_vpdmin,postfire_vpdmax,postfire_tmean,precip,tmean,vpdmax,re.0gen_prob
493,-119.580302282559,43.8580111182009,30.4308376312256,-207.194487380981,1.02943315092726,1.07852267743199,0.863074099389293,40.9994970887572,1,-119.580302282559_43.8580111182009,NA,Egley,45,110,157,524,654,1613,Y,N,309.523803710938,232.634033203125,222.222229003906,252.274612426758,236.08903503418,200.814666748047,217.353576660156,217.356048583984,260.195770263672,227.789474487305,-334.362152099609,-283.505157470703,-150.684936523438,-72.0482864379883,-70.3926391601562,46.2270545959473,153.326904296875,66.5440063476562,199.02912902832,190.161972045898,225.650329589844,222.188171386719,214.22004699707,256.284301757812,237.62532501220701,-308.933654785156,562.151626586914,119.715092237337,256.284301757812,8,6,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304,492.124500957016,5.19484676654599,13.4031213659471,0.396587699651718
494,-119.580598457703,43.8765656517558,-16.9052737951279,-442.548181509972,-1.82354548959945,0.149383004804858,0.337671286151726,6.02179987482973,2,-119.580598457703_43.8765656517558,NA,Egley,55,111,187,480,611,1682,N,N,400.277648925781,437.878082275391,433.118286132812,426.763122558594,392.689788818359,416.122009277344,445.761962890625,406.263061523438,460.192474365234,437.362640380859,0,-21.6910133361816,-4.94641399383545,10.1010103225708,-38.2475662231445,-96.6519241333008,-32.117244720459,-6.20017719268799,-2.31615519523621,40.1479148864746,-17.1311683654785,18.7640724182129,31.6368637084961,63.5838165283203,425.642907714844,-10.8455066680908,437.362640380859,-207.422689906277,63.5838165283203,NA,NA,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304,547.05784415483,5.07337997428443,12.531707750709,NA
495,-119.583308764389,43.8734610071619,75.6423731803894,-259.028384876251,0.822071719080455,0.853165033257583,0.769062393453769,38.0358755457532,1,-119.583308764389_43.8734610071619,NA,Egley,45,110,201,485,614,1682,N,N,380.116973876953,386.130493164062,372.827789306641,345.679016113281,375.993316650391,279.870391845703,281.529693603516,258.426971435547,345.943664550781,320.189270019531,-240.228012084961,-201.046340942383,-169.304885864258,-82.3680801391602,8.53694438934326,101.641082763672,192.963470458984,194.593215942383,194.840103149414,270.7509765625,245.817245483398,285.529388427734,162.397979736328,255.701629638672,334.670758056641,-220.637176513672,560.417282104492,100.013136081696,285.529388427734,9,9,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304,524.559493833723,5.10122731624002,12.9440774770414,NA
496,-119.586628558862,43.8428226138803,-210.867491912842,-603.944814300537,-0.641346596010183,-0.265644078347296,0.669517382096352,17.6646304706951,2,-119.586628558862_43.8428226138803,NA,Egley,45,110,149,535,661,1620,Y,N,410.052917480469,446.640319824219,448.419311523438,376.075744628906,358.014312744141,355.784454345703,410.312927246094,375.105834960938,389.947998046875,360.419403076172,-298.791015625,-418.084167480469,-277.913604736328,-237.308151245117,-225.758697509766,-168.166091918945,-144.493087768555,-191.66667175293,-185.055465698242,-155.810317993164,-104.418663024902,-123.235221862793,-130.958114624023,-138.796783447266,393.077322387695,-358.437591552734,659.210418701172,-119.606788378643,-104.418663024902,NA,NA,461.488737339366,-2.76532815161326,13.491389198685,0.691760113888479,13.5588217939426,5.36303052353585,462.884713653677,5.38780372911167,13.7137465937215,0.403316408395767
497,-119.588371011716,43.8754784818622,63.1678433418274,-383.243533611298,0.572518510461038,1.07796639159618,0.9553016165851,65.0140004891616,1,-119.588371011716_43.8754784818622,NA,Egley,45,111,191,485,614,1705,N,N,436.946899414062,515.055480957031,453.857086181641,412.098297119141,421.736877441406,404.6328125,445.945953369141,401.024688720703,523.138854980469,449.676818847656,-370.768615722656,-333.105102539062,-252.016128540039,-72.9060668945312,10.4575166702271,111.596008300781,153.869873046875,164.677810668945,216.863983154297,282.212097167969,350.028442382812,416.483520507812,461.208129882812,481.216461181641,446.411376953125,-351.936859130859,820.445434570312,109.890670638286,481.216461181641,11,9,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304,538.669912391145,5.07615483663274,12.6026627379028,NA
498,-119.589228985031,43.8394112933759,-197.954239654541,-354.912610626221,-0.385734251746967,-0.782469170675235,0.739995963259982,13.6812593229524,2,-119.589228985031_43.8394112933759,NA,Egley,25,110,183,535,661,1643,Y,N,172.257827758789,199.539520263672,143.163162231445,135.474349975586,154.706100463867,138.505142211914,150.936462402344,145.603424072266,163.146392822266,166.251327514648,-418.474456787109,-336.355407714844,-214.832260131836,-243.162902832031,-241.08659362793,-201.531311035156,-166.445449829102,-171.687484741211,-129.177062988281,-152.448837280273,-122.815086364746,-153.482086181641,-123.875434875488,-138.649749755859,156.95837097168,-377.414932250977,584.725784301758,-44.7353198650803,-122.815086364746,NA,NA,461.488737339366,-2.76532815161326,13.491389198685,0.691760113888479,13.5588217939426,5.36303052353585,455.43764186023,5.37878608288437,13.7723192654787,NA
499,-119.591667894876,43.8817347771988,-70.2243952870369,-389.266295921803,0.134561921531851,0.0917760248948645,0.522442331234463,15.9119439210211,2,-119.591667894876_43.8817347771988,NA,Egley,45,110,166,469,597,1718,N,N,265.952880859375,303.730010986328,325.143310546875,353.120910644531,331.786529541016,258.793975830078,286.941589355469,365.384613037109,364.238403320312,335.326782226562,-349.378265380859,-290.345062255859,-145.133361816406,-52.9925193786621,-43.9243354797363,-19.7430267333984,0.896860957145691,-23.4822444915771,-82.898551940918,-37.614185333252,-7.00752639770508,29.2803974151611,23.7452774047852,-1.79902338981628,319.041900634766,-319.861663818359,684.705047607422,19.3383372782193,29.2803974151611,NA,NA,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304,544.97858347929,5.12707653605411,12.445390181856,0.400389343500137
500,-119.594305951416,43.8260819380669,-212.770510101318,-377.349681091309,-0.366417677326223,-0.663087146996352,0.845009257154536,19.3499096042507,2,-119.594305951416_43.8260819380669,NA,Egley,25,110,185,546,676,1623,Y,N,124.363639831543,222.554138183594,210.241622924805,164.983169555664,159.593124389648,162.93489074707,171.459777832031,167.794799804688,124.121780395508,137.744766235352,-348.023773193359,-354.953887939453,-315.043701171875,-261.648742675781,-266.158630371094,-217.801040649414,-163.844757080078,-137.178863525391,-151.258407592773,-141.978225708008,-117.838844299316,-150.161209106445,-109.130332946777,-115.458015441895,164.57917098999,-351.488830566406,485.768539428711,-46.1781955450581,-109.130332946777,NA,NA,461.488737339366,-2.76532815161326,13.491389198685,0.691760113888479,13.5588217939426,5.36303052353585,443.976442117951,5.52917592241665,13.8312945623993,0.35432642698288
501,-119.594920693712,43.8693896792915,10.3741427898407,-281.564092683792,-1.53573821557841,0.474783953862044,0.900407651381254,15.8586706905575,2,-119.594920693712_43.8693896792915,NA,Egley,45,110,196,514,644,1705,Y,N,354.808135986328,265.981231689453,294.772918701172,302.752288818359,310.37451171875,258.05029296875,284.172668457031,259.615386962891,294.635009765625,294.219909667969,-7.79727077484131,-19.3432292938232,-27.2443046569824,-35.8014640808105,-20.8172702789307,-5.01432657241821,-21.3068180084229,17.0553436279297,61.0976867675781,55.2147254943848,99.9010848999023,109.436431884766,131.276473999023,138.60758972168,291.938235473633,-13.5702500343323,302.01718044281,-116.915239350059,138.60758972168,NA,NA,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304,510.499551047639,5.10450021424675,13.0155914647618,NA
502,-119.595008647,43.838174945,-194.938913726807,-427.909227752686,-0.9489180895628,-0.470219841344045,0.609922058288596,11.9828441326435,2,-119.595008647_43.838174945,EG-11-2,Egley,35,110,183,563,692,1643,Y,N,206.408340454102,240.257278442383,278.960662841797,210.035842895508,250.095169067383,190.784744262695,219.842163085938,206.921417236328,258.540374755859,267.857147216797,-349.274780273438,-332.456420898438,-166.558227539062,-201.164291381836,-247.878784179688,-205.377578735352,-196.697982788086,-187.67366027832,-136.972702026367,-165.062225341797,-109.547264099121,-134.436630249023,-138.410751342773,-129.476577758789,232.970314025879,-340.865600585938,617.131927490234,-117.7677876742,-109.547264099121,NA,NA,461.488737339366,-2.76532815161326,13.491389198685,0.691760113888479,13.5588217939426,5.36303052353585,455.43764186023,5.37878608288437,13.7723192654787,NA
503,-119.595318175384,43.8389558246542,-168.714529418945,-398.435511779785,-0.614121996048225,-0.275771675317074,0.740278963123663,14.2710921318977,2,-119.595318175384_43.8389558246542,NA,Egley,45,110,179,563,692,1643,Y,N,270.1279296875,250.927993774414,255.296234130859,186.162628173828,245.212173461914,187.409545898438,231.720626831055,177.927124023438,248.593933105469,243.831634521484,-338.1123046875,-316.438354492188,-182.649948120117,-196.677734375,-201.107009887695,-148.664337158203,-153.183212280273,-167.45458984375,-128.556915283203,-129.062652587891,-63.3505401611328,-115.922416687012,-106.832588195801,-80.0830841064453,229.72098236084,-327.275329589844,581.943939208984,-74.8358218893791,-63.3505401611328,NA,NA,461.488737339366,-2.76532815161326,13.491389198685,0.691760113888479,13.5588217939426,5.36303052353585,455.43764186023,5.37878608288437,13.7723192654787,NA
504,-119.596256319,43.850772012,-30.0308912277222,-417.365745353699,0.0209182425608392,0.577432883225773,0.869013915706781,41.8036165971023,1,-119.596256319_43.850772012,EG-4-1,Egley,45,111,143,548,677,1586,Y,N,334.018493652344,503.93701171875,425.692687988281,376.596832275391,359.874267578125,303.132537841797,379.207916259766,389.946319580078,369.443023681641,431.499450683594,-372.577178955078,-365.346527099609,-170.414794921875,-21.957914352417,-126.736114501953,-58.2524261474609,-25.6410255432129,58.2386360168457,97.9847106933594,119.948684692383,191.867858886719,223.659881591797,196.974899291992,193.486587524414,387.334854125977,-368.961853027344,804.076629638672,3.43813487271124,223.659881591797,NA,NA,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304,463.32533467269,5.59394529536195,13.9892240475699,NA
505,-119.596500774412,43.8553902256373,71.9334106445312,-216.974047851562,0.690739445081382,1.36063308280341,0.916604740957605,51.5618737608522,1,-119.596500774412_43.8553902256373,NA,Egley,35,110,159,540,668,1586,Y,N,257.8125,267.796600341797,313.013702392578,259.526947021484,291.311767578125,257.180572509766,291.973358154297,329.861114501953,282.210693359375,338.387329101562,-346.616851806641,-277.057800292969,-102.877937316895,-90.1467514038086,-21.0896301269531,38.3480834960938,130.790191650391,122.978179931641,230.282379150391,295.010345458984,393.097045898438,319.460876464844,331.881958007812,342.384582519531,288.907458496094,-311.837326049805,685.004180908203,92.6137142158433,393.097045898438,9,8,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304,470.634039502165,5.46421665785938,13.8572367063935,0.381630152463913
506,-119.596733214535,43.85143029152,23.4066722929478,-433.823073190451,-1.32719428557068,0.295990837793385,0.471865179461847,10.015211477057,2,-119.596733214535_43.85143029152,NA,Egley,45,111,149,548,677,1586,Y,N,461.377868652344,491.770904541016,432.800476074219,481.528656005859,450.428405761719,437.429534912109,462.328765869141,420.529815673828,454.128448486328,479.974578857422,-43.9663238525391,-44.2591400146484,27.7777786254883,106.540084838867,-4.04040384292603,-19.5712947845459,-0.855431973934174,42.9980278015137,20.4396457672119,20.9683570861816,84.0690994262695,94.1336975097656,113.402061462402,135.335815429688,457.229745483398,-44.1127319335938,523.940902709961,-149.649825212758,135.335815429688,NA,NA,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304,463.32533467269,5.59394529536195,13.9892240475699,0.381630152463913
507,-119.597729967396,43.8796523478511,-120.385981750488,-389.752691650391,-0.946951439744785,-0.151332858787147,0.603737505187522,9.0138673887148,2,-119.597729967396_43.8796523478511,NA,Egley,35,111,146,495,625,1718,N,N,295.549377441406,299.675445556641,254.114547729492,232.294616699219,293.379791259766,221.448471069336,252.497421264648,270.928985595703,273.743011474609,300.035430908203,-237.458190917969,-212.933746337891,-125.271545410156,-78.0375366210938,-127.700126647949,-141.760192871094,-129.411758422852,-102.20768737793,-109.156753540039,-74.9578247070312,-102.422645568848,-86.4197540283203,-43.0030899047852,-40.7640342712402,269.366709899902,-225.19596862793,537.493621826172,-105.123343971164,-40.7640342712402,NA,NA,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304,538.120042118307,5.13532370610071,12.4911909201331,0.394822865724564
508,-119.599225139329,43.8477119714186,80.5929675579071,-284.667179536819,0.7828072820283,0.822444973698171,0.866644665456765,41.6456461345756,1,-119.599225139329_43.8477119714186,NA,Egley,45,110,168,530,658,1613,Y,N,469.930816650391,398.408477783203,357.671447753906,343.640899658203,365.412109375,302.752288818359,345.220397949219,416.24365234375,311.330047607422,341.991333007812,-317.010314941406,-248.692337036133,-100.548446655273,-23.4914779663086,-4.04530763626099,110.616180419922,120.403747558594,163.940383911133,255.247116088867,232.093444824219,300.406372070312,299.570281982422,271.210021972656,274.193542480469,365.260147094727,-282.85132598877,659.001647949219,110.973855510215,300.406372070312,10,8,461.488737339366,-2.76532815161326,13.491389198685,0.691760113888479,13.5588217939426,5.36303052353585,453.711260729691,5.65091297012933,14.038009565525,NA
509,-119.603628202884,43.8501749835582,-46.3515277862549,-274.664628982544,-0.456096986882945,0.438924490464218,0.917898518503228,23.1954469471187,2,-119.603628202884_43.8501749835582,NA,Egley,35,110,205,530,658,1650,Y,N,242.738586425781,236.590744018555,254.582489013672,223.294281005859,213.722122192383,202.216064453125,225.134643554688,226.169540405273,224.4609375,234.221603393555,-192.122192382812,-168.330963134766,-140.280563354492,-108.46475982666,-94.6814727783203,-70.1899261474609,-67.0523300170898,28.9955921173096,31.212194442749,83.3333358764648,41.9436149597168,87.1725387573242,62.2347946166992,100.212211608887,228.313101196289,-180.226577758789,426.343795776367,-45.1581785422725,100.212211608887,NA,NA,521.453768725488,-2.6118467042911,12.9399325446749,0.736867154776993,12.8668914206365,5.16404292019188,459.2724845491,5.55095689898625,13.9077256400042,NA
510,-119.605036227495,43.8433891507079,131.793141174316,-353.175917053223,-0.30004870961245,0.614767947684827,0.670583985462786,23.5395449544047,2,-119.605036227495_43.8433891507079,NA,Egley,45,111,148,530,658,1544,Y,N,461.377868652344,547.730834960938,514.993469238281,507.422393798828,410.290252685547,478.711151123047,493.790649414062,430.303039550781,477.949951171875,527.120971679688,-11.727912902832,-105.507629394531,54.1642417907715,225.099594116211,58.2066078186035,175.141235351562,121.311477661133,134.141250610352,201.761413574219,203.136672973633,250.476547241211,266.785064697266,298.143432617188,258.543823242188,484.969058227539,-58.6177711486816,538.84888458252,-35.9062821070588,298.143432617188,NA,12,435.304349333004,-2.62214708529389,13.7281472128645,0.729083771335792,13.8849067443987,5.55300006378529,449.75428021954,5.6050584919681,13.9626230910666,0.372872620820999
511,-119.606190172184,43.8581968571671,-149.187557554245,-399.078055906296,-0.181271567729808,0.419285578558191,0.953477799169155,35.9635524933155,2,-119.606190172184_43.8581968571671,NA,Egley,35,111,160,533,662,1662,Y,N,303.898162841797,205.219451904297,280.096313476562,257.987213134766,254.856262207031,203.668319702148,231.308410644531,227.008148193359,280.638732910156,254.223968505859,-406.164642333984,-393.314361572266,-248.543029785156,-226.305603027344,-196.775161743164,-178.281066894531,-90.5522842407227,-100.88306427002,-56.7243690490723,-6.59133720397949,6.09470224380493,50.7061805725098,44.0496482849121,104.775482177734,249.890498352051,-399.739501953125,660.388610839844,-26.4648290873903,104.775482177734,NA,NA,521.453768725488,-2.6118467042911,12.9399325446749,0.736867154776993,12.8668914206365,5.16404292019188,477.193005829963,5.29883984946518,13.6569165862778,0.376539975404739
512,-119.607085576636,43.8299572142046,112.752405929565,-229.440553665161,1.53489167884688,0.870072537102518,0.707313821196876,39.4634272816417,1,-119.607085576636_43.8299572142046,NA,Egley,45,111,168,590,723,1625,Y,N,369.933288574219,386.210479736328,347.619049072266,363.170166015625,301.426605224609,303.412811279297,333.968566894531,335.243560791016,346.043853759766,334.901214599609,-328.689056396484,-301.402984619141,-146.728973388672,56.2283744812012,140.850891113281,180.722885131836,196.620590209961,212.696334838867,254.623916625977,283.448059082031,250.464965820312,270.270263671875,297.732696533203,283.859008789062,342.192959594727,-315.046020507812,663.590270996094,221.61545253468,297.732696533203,9,7,435.304349333004,-2.62214708529389,13.7281472128645,0.729083771335792,13.8849067443987,5.55300006378529,432.590932301461,5.75497853320259,14.1404711791567,0.363255262374878
513,-119.609588785645,43.8670460251402,-82.1108852386475,-406.908825302124,-1.0526613422213,0.358465640667577,0.917763300332367,23.7491678353195,2,-119.609588785645_43.8670460251402,NA,Egley,45,111,174,513,644,1682,Y,N,261.56298828125,389.728088378906,323.506591796875,355.825805664062,289.236785888672,301.375244140625,336.507934570312,291.881195068359,343.823760986328,354.531005859375,-192.644485473633,-152.23664855957,-175.908920288086,-98.2286605834961,-142.771087646484,-135.63606262207,-46.5049934387207,-75.9911880493164,-10.010537147522,4.09539890289307,12.0838470458984,86.008903503418,62.6676406860352,116.428901672363,324.797940063477,-172.440567016602,547.175491333008,-131.102799580756,116.428901672363,NA,NA,521.453768725488,-2.6118467042911,12.9399325446749,0.736867154776993,12.8668914206365,5.16404292019188,502.090645732878,5.13574301798964,13.1922785180447,0.38773038983345
514,-119.610515504787,43.8512060242697,-87.4285232543945,-261.801962280273,0.428467703381989,0.346174488236635,0.70135663711058,23.3520433142945,2,-119.610515504787_43.8512060242697,NA,Egley,35,110,185,533,662,1650,Y,N,143.548950195312,200.429489135742,166.156982421875,174.336578369141,159.060409545898,177.419357299805,182.952178955078,150.968597412109,205.678665161133,183.183181762695,-423.542358398438,-350.486358642578,-85.9981384277344,-132.155914306641,-158.078598022461,-90.7035903930664,-53.9048118591309,-45.8438301086426,9.18367385864258,33.702335357666,0,16.0271968841553,-4.77747058868408,60.3636360168457,174.373439025879,-387.014358520508,606.725540161133,46.5908031426694,60.3636360168457,NA,NA,521.453768725488,-2.6118467042911,12.9399325446749,0.736867154776993,12.8668914206365,5.16404292019188,466.425433086195,5.28238452702227,13.5763228932266,NA
515,-119.6108213402,43.8243796580755,110.308381271362,-332.578981399536,-0.456553434272872,0.856855651202615,0.958707354121023,41.6894496875805,1,-119.6108213402_43.8243796580755,NA,Egley,45,111,192,590,723,1525,Y,N,471.485046386719,492.778747558594,426.086944580078,449.946166992188,434.343444824219,402.777770996094,446.921447753906,379.860412597656,456.453308105469,468.220336914062,-16.3934421539307,-58.4795303344727,-75.3541107177734,-46.9238777160645,44.7242736816406,115.113548278809,168.044082641602,145.409072875977,206.823028564453,288.135589599609,315.591735839844,360.074615478516,379.490539550781,356.160003662109,442.887362670898,-37.4364862442017,484.613779067993,-57.3141214755697,379.490539550781,11,9,435.304349333004,-2.62214708529389,13.7281472128645,0.729083771335792,13.8849067443987,5.55300006378529,425.980661673926,5.86403640887202,14.2340568562165,0.338880926370621
516,-119.616805467923,43.8105570556245,-140.142583465576,-411.130490875244,-1.16880442685148,-0.336290310796832,0.312596322426985,4.74468432415973,2,-119.616805467923_43.8105570556245,NA,Egley,35,110,177,578,708,1546,Y,N,273.403167724609,281.795501708984,267.265197753906,248.114898681641,233.33332824707,282.539672851562,270.863830566406,264.557861328125,285.131622314453,302.873992919922,-233.009704589844,-200.896194458008,-109.976432800293,-132.007232666016,-189.583999633789,-112.510734558105,-141.288650512695,-137.67561340332,-139.233810424805,-147.12255859375,-91.1306076049805,-95.2157592773438,-105.899078369141,-122.931442260742,270.987907409668,-216.952949523926,535.883697509766,-133.98465257637,-91.1306076049805,NA,NA,435.304349333004,-2.62214708529389,13.7281472128645,0.729083771335792,13.8849067443987,5.55300006378529,404.526972855829,5.85866803778383,14.2004522884985,0.365682721138
517,-119.61892088723,43.8565309889531,129.037333679199,-202.55951385498,0.110235032890199,1.01390260999098,0.914029782908006,35.7148519033914,1,-119.61892088723_43.8565309889531,NA,Egley,45,110,186,523,650,1643,Y,N,400,336.053405761719,328.695648193359,308.765655517578,312.320922851562,282.887878417969,293.701354980469,336.929168701172,329.272674560547,387.341766357422,-68.5920562744141,-136.054428100586,47.9645309448242,33.8789482116699,54.9529991149902,98.591552734375,150.711517333984,191.543075561523,251.215560913086,281.488250732422,316.081329345703,317.721527099609,304.260986328125,336.206909179688,331.59684753418,-102.3232421875,455.933822631836,10.3787871207867,336.206909179688,9,8,521.453768725488,-2.6118467042911,12.9399325446749,0.736867154776993,12.8668914206365,5.16404292019188,475.616391618297,5.22383845139302,13.407324700967,0.368038028478622
518,-119.633320103642,43.8826394599991,-12.9479841947556,-479.062687563896,-0.866840012773943,0.126827939373692,0.442346205790076,7.92164376148811,2,-119.633320103642_43.8826394599991,NA,Egley,45,111,161,491,619,1690,N,N,502.52099609375,493.394592285156,451.001068115234,425.687042236328,418.645050048828,406.478576660156,505.340087890625,437.216339111328,491.200012207031,529.663269042969,-197.5,-102.415458679199,-57.1840476989746,-4.87804889678955,-78.6948165893555,-6.42236471176147,3.63636374473572,21.4943714141846,17.7079849243164,59.1163673400879,18.1598072052002,42.4570922851562,-14.2726993560791,-2.06064176559448,466.114703369141,-149.9577293396,727.163269042969,-127.722210028484,59.1163673400879,NA,NA,521.453768725488,-2.6118467042911,12.9399325446749,0.736867154776993,12.8668914206365,5.16404292019188,542.307279595319,5.21251268574711,12.865517998476,0.356088221073151
519,-119.637706078805,43.8028275692418,-5.9308783531189,-512.240451717377,-2.14846104971745,0.151339492318736,0.0832166400552069,3.30774069880392,2,-119.637706078805_43.8028275692418,NA,Egley,45,110,132,620,751,1512,Y,N,568.597534179688,539.923950195312,520.132385253906,436.712341308594,515.330200195312,489.577453613281,504.566223144531,428.571441650391,473.053894042969,586.630310058594,126.760566711426,4.31832218170166,-36.6259727478027,76.6246337890625,-66.794807434082,14.9960536956787,22.3938217163086,-17.113094329834,-76.8695678710938,15.7430734634399,4.01875400543213,31.8137092590332,49.8276405334473,43.3705062866211,506.309573364258,65.5394444465637,459.869743347168,-248.113429044751,76.6246337890625,NA,NA,371.629932997961,-2.07374008860691,14.1110970936799,0.89740672634187,14.3840544072037,6.01867850253651,374.54111310962,6.17238511529965,14.5640910989572,0.331951797008514
520,-119.639306713501,43.8165740852003,-57.2490483760834,-501.804529333115,-1.95446480774799,0.018544419484631,0.0561066231980779,2.30135132454253,2,-119.639306713501_43.8165740852003,NA,Egley,45,110,185,606,736,1552,Y,N,513.8408203125,505.042022705078,443.499389648438,436.560943603516,423.885620117188,424.092407226562,400.335021972656,394.993621826172,433.205291748047,470.099670410156,64.9087219238281,-116.036506652832,-6.6994194984436,8.24402332305908,-56.395133972168,-71.8459930419922,-43.1958427429199,-57.6333541870117,-98.0984039306641,-75.1031646728516,-55.7266883850098,-22.0264320373535,-29.9203948974609,3.20419454574585,444.555480957031,-25.563892364502,405.190948486328,-219.644260192845,8.24402332305908,NA,NA,435.304349333004,-2.62214708529389,13.7281472128645,0.729083771335792,13.8849067443987,5.55300006378529,385.423819205821,5.93433527878723,14.3127688206942,NA
521,-119.641475727125,43.8749488539319,-128.259376621246,-432.785786533356,-0.29539943931556,0.385064162629092,0.908722907540533,35.865758560516,2,-119.641475727125_43.8749488539319,NA,Egley,45,111,192,517,646,1660,Y,N,381.082550048828,335.698455810547,299.684539794922,297.473510742188,315.677062988281,257.397644042969,290.964111328125,274.783264160156,301.158294677734,291.344665527344,-364.540191650391,-347.161560058594,-273.349304199219,-92.092414855957,-207.8359375,-182.464462280273,-101.071533203125,-58.8557357788086,-29.6655883789062,-12.882040977478,22.7848110198975,97.9317245483398,102.349868774414,117.26220703125,304.526409912109,-355.850875854492,655.884857177734,-43.6816508399166,117.26220703125,NA,NA,521.453768725488,-2.6118467042911,12.9399325446749,0.736867154776993,12.8668914206365,5.16404292019188,512.154648435078,5.22464995940926,13.213254668766,NA
522,-119.645119512048,43.823022637863,61.9731021404266,-336.28550992012,-0.934700444629915,0.581780582216363,0.844542808163275,15.6457374122117,2,-119.645119512048_43.823022637863,NA,Egley,55,110,191,612,745,1556,Y,N,479.647979736328,395.103210449219,345.013488769531,389.513122558594,405.455383300781,407.107513427734,345.844512939453,376.064544677734,406.878082275391,431.958282470703,-114.84593963623,5.31600713729858,34.1151390075684,72.2120666503906,20.8333339691162,48.2180290222168,50.4892349243164,59.5194091796875,95.658073425293,91.3333358764648,142.036392211914,163.807601928711,159.682083129883,231.699127197266,398.258612060547,-54.7649662494659,546.804222106934,-89.2122595626853,231.699127197266,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138,400.698910019798,5.93872534015462,14.3366595126993,0.313669919967651
523,-119.646138337734,43.8904250760436,-98.6311653137207,-276.822881317139,-0.346578233183376,-0.215119623121559,0.506780291486417,9.27590908847013,2,-119.646138337734_43.8904250760436,NA,Egley,35,110,190,506,635,1650,N,N,254.397842407227,153.797866821289,176.906448364258,157.024795532227,130.070831298828,158.388000488281,177.528091430664,178.242156982422,214.057510375977,181.503616333008,-240.953948974609,-213.148788452148,-133.486389160156,-45.1366806030273,-149.110015869141,-91.5014953613281,-52.9411773681641,-75.0069198608398,-82.4277725219727,-67.2934188842773,-76.2589950561523,-47.2308807373047,-38.3325347900391,-49.2587280273438,178.191716003418,-227.051368713379,422.457565307617,-32.1639433351023,-38.3325347900391,NA,NA,484.913950001672,-2.71369531688258,13.4834121521449,0.69165345600053,13.5310110734728,5.38485841763118,530.718372770056,5.22375365996286,13.0145986657029,0.376999109983444
524,-119.649131543016,43.8082513056898,-157.489889526367,-397.092518615723,-0.380312426216434,-0.391630164585696,0.339143282321789,9.65109072674761,2,-119.649131543016_43.8082513056898,NA,Egley,35,110,185,583,713,1549,Y,N,300.455230712891,243.831634521484,258.819427490234,205.093826293945,232.89665222168,196.969696044922,235.730163574219,226.277374267578,244.111343383789,251.840942382812,-404.237274169922,-332.440582275391,-137.809188842773,-93.8356170654297,-202.117721557617,-156.079330444336,-169.707015991211,-112.642585754395,-159.980667114258,-110.755882263184,-99.5303039550781,-95.7565002441406,-114.336753845215,-125.993186950684,239.602629089355,-368.338928222656,656.078216552734,-46.8060937348151,-93.8356170654297,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138,371.561387048518,6.21379884737994,14.6225251916979,NA
525,-119.649210295629,43.887579147044,-147.075930023193,-419.142742156982,0.00759674763233304,-0.149456982761567,0.552118636193531,18.4019019158332,2,-119.649210295629_43.887579147044,NA,Egley,45,110,180,509,640,1650,Y,N,376.374938964844,295.947601318359,272.372009277344,246.723205566406,266.526306152344,215.913482666016,241.849884033203,237.619964599609,274.411437988281,292.929290771484,-406.368469238281,-346.845367431641,-290.972015380859,-67.5632400512695,-212.759552001953,-83.3577041625977,-82.9045181274414,-89.8516998291016,-117.294052124023,-101.055809020996,-78.1553421020508,-40.6622848510742,-68.9305648803711,-47.294002532959,272.06681213378903,-376.606918334961,699.297760009766,1.08037553860152,-40.6622848510742,NA,NA,484.913950001672,-2.71369531688258,13.4834121521449,0.69165345600053,13.5310110734728,5.38485841763118,530.718372770056,5.22375365996286,13.0145986657029,0.360907971858978
