"","x_y","Long","Lat","Plot","fire","canopy_cover","veg_height","hli","cwd_present","cwd_future","elevation","TE_future","TE_present","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","predisturbance_nbr","postdisturbance_nbr","disturbance_nbr","delta_nbr","dnbr","absolute_regrowth","relative_regrowth","max.postfire.nbr","pct_recovery","time_to_0.8recovery","time_to_0.6recovery","postfire_ppt","postfire_tmin","postfire_tmax","postfire_vpdmin","postfire_vpdmax","postfire_tmean"
"533","-119.603628202884_43.8501749835582",-119.603628202884,43.8501749835582,NA,"Egley",35,110,205,530,658,1650,"Y","N",242.738586425781,236.590744018555,254.582489013672,223.294281005859,213.722122192383,202.216064453125,225.134643554688,226.169540405273,224.4609375,234.221603393555,-192.122192382812,-168.330963134766,-140.280563354492,-108.46475982666,-94.6814727783203,-70.1899261474609,-67.0523300170898,28.9955921173096,31.212194442749,83.3333358764648,41.9436149597168,87.1725387573242,62.2347946166992,100.212211608887,228.313101196289,-46.3515277862549,-180.226577758789,-274.664628982544,426.343795776367,-45.1581785422725,-0.456096986882945,100.212211608887,0.438924490464218,NA,NA,521.453768725488,-2.6118467042911,12.9399325446749,0.736867154776993,12.8668914206365,5.16404292019188
"534","-119.605036227495_43.8433891507079",-119.605036227495,43.8433891507079,NA,"Egley",45,111,148,530,658,1544,"Y","N",461.377868652344,547.730834960938,514.993469238281,507.422393798828,410.290252685547,478.711151123047,493.790649414062,430.303039550781,477.949951171875,527.120971679688,-11.727912902832,-105.507629394531,54.1642417907715,225.099594116211,58.2066078186035,175.141235351562,121.311477661133,134.141250610352,201.761413574219,203.136672973633,250.476547241211,266.785064697266,298.143432617188,258.543823242188,484.969058227539,131.793141174316,-58.6177711486816,-353.175917053223,538.84888458252,-35.9062821070588,-0.30004870961245,298.143432617188,0.614767947684827,NA,12,435.304349333004,-2.62214708529389,13.7281472128645,0.729083771335792,13.8849067443987,5.55300006378529
"535","-119.606190172184_43.8581968571671",-119.606190172184,43.8581968571671,NA,"Egley",35,111,160,533,662,1662,"Y","N",303.898162841797,205.219451904297,280.096313476562,257.987213134766,254.856262207031,203.668319702148,231.308410644531,227.008148193359,280.638732910156,254.223968505859,-406.164642333984,-393.314361572266,-248.543029785156,-226.305603027344,-196.775161743164,-178.281066894531,-90.5522842407227,-100.88306427002,-56.7243690490723,-6.59133720397949,6.09470224380493,50.7061805725098,44.0496482849121,104.775482177734,249.890498352051,-149.187557554245,-399.739501953125,-399.078055906296,660.388610839844,-26.4648290873903,-0.181271567729808,104.775482177734,0.419285578558191,NA,NA,521.453768725488,-2.6118467042911,12.9399325446749,0.736867154776993,12.8668914206365,5.16404292019188
"536","-119.607085576636_43.8299572142046",-119.607085576636,43.8299572142046,NA,"Egley",45,111,168,590,723,1625,"Y","N",369.933288574219,386.210479736328,347.619049072266,363.170166015625,301.426605224609,303.412811279297,333.968566894531,335.243560791016,346.043853759766,334.901214599609,-328.689056396484,-301.402984619141,-146.728973388672,56.2283744812012,140.850891113281,180.722885131836,196.620590209961,212.696334838867,254.623916625977,283.448059082031,250.464965820312,270.270263671875,297.732696533203,283.859008789062,342.192959594727,112.752405929565,-315.046020507812,-229.440553665161,663.590270996094,221.61545253468,1.53489167884688,297.732696533203,0.870072537102518,9,7,435.304349333004,-2.62214708529389,13.7281472128645,0.729083771335792,13.8849067443987,5.55300006378529
"537","-119.609588785645_43.8670460251402",-119.609588785645,43.8670460251402,NA,"Egley",45,111,174,513,644,1682,"Y","N",261.56298828125,389.728088378906,323.506591796875,355.825805664062,289.236785888672,301.375244140625,336.507934570312,291.881195068359,343.823760986328,354.531005859375,-192.644485473633,-152.23664855957,-175.908920288086,-98.2286605834961,-142.771087646484,-135.63606262207,-46.5049934387207,-75.9911880493164,-10.010537147522,4.09539890289307,12.0838470458984,86.008903503418,62.6676406860352,116.428901672363,324.797940063477,-82.1108852386475,-172.440567016602,-406.908825302124,547.175491333008,-131.102799580756,-1.0526613422213,116.428901672363,0.358465640667577,NA,NA,521.453768725488,-2.6118467042911,12.9399325446749,0.736867154776993,12.8668914206365,5.16404292019188
"538","-119.610515504787_43.8512060242697",-119.610515504787,43.8512060242697,NA,"Egley",35,110,185,533,662,1650,"Y","N",143.548950195312,200.429489135742,166.156982421875,174.336578369141,159.060409545898,177.419357299805,182.952178955078,150.968597412109,205.678665161133,183.183181762695,-423.542358398438,-350.486358642578,-85.9981384277344,-132.155914306641,-158.078598022461,-90.7035903930664,-53.9048118591309,-45.8438301086426,9.18367385864258,33.702335357666,0,16.0271968841553,-4.77747058868408,60.3636360168457,174.373439025879,-87.4285232543945,-387.014358520508,-261.801962280273,606.725540161133,46.5908031426694,0.428467703381989,60.3636360168457,0.346174488236635,NA,NA,521.453768725488,-2.6118467042911,12.9399325446749,0.736867154776993,12.8668914206365,5.16404292019188
"539","-119.6108213402_43.8243796580755",-119.6108213402,43.8243796580755,NA,"Egley",45,111,192,590,723,1525,"Y","N",471.485046386719,492.778747558594,426.086944580078,449.946166992188,434.343444824219,402.777770996094,446.921447753906,379.860412597656,456.453308105469,468.220336914062,-16.3934421539307,-58.4795303344727,-75.3541107177734,-46.9238777160645,44.7242736816406,115.113548278809,168.044082641602,145.409072875977,206.823028564453,288.135589599609,315.591735839844,360.074615478516,379.490539550781,356.160003662109,442.887362670898,110.308381271362,-37.4364862442017,-332.578981399536,484.613779067993,-57.3141214755697,-0.456553434272872,379.490539550781,0.856855651202615,11,9,435.304349333004,-2.62214708529389,13.7281472128645,0.729083771335792,13.8849067443987,5.55300006378529
"540","-119.616805467923_43.8105570556245",-119.616805467923,43.8105570556245,NA,"Egley",35,110,177,578,708,1546,"Y","N",273.403167724609,281.795501708984,267.265197753906,248.114898681641,233.33332824707,282.539672851562,270.863830566406,264.557861328125,285.131622314453,302.873992919922,-233.009704589844,-200.896194458008,-109.976432800293,-132.007232666016,-189.583999633789,-112.510734558105,-141.288650512695,-137.67561340332,-139.233810424805,-147.12255859375,-91.1306076049805,-95.2157592773438,-105.899078369141,-122.931442260742,270.987907409668,-140.142583465576,-216.952949523926,-411.130490875244,535.883697509766,-133.98465257637,-1.16880442685148,-91.1306076049805,-0.336290310796832,NA,NA,435.304349333004,-2.62214708529389,13.7281472128645,0.729083771335792,13.8849067443987,5.55300006378529
"541","-119.61892088723_43.8565309889531",-119.61892088723,43.8565309889531,NA,"Egley",45,110,186,523,650,1643,"Y","N",400,336.053405761719,328.695648193359,308.765655517578,312.320922851562,282.887878417969,293.701354980469,336.929168701172,329.272674560547,387.341766357422,-68.5920562744141,-136.054428100586,47.9645309448242,33.8789482116699,54.9529991149902,98.591552734375,150.711517333984,191.543075561523,251.215560913086,281.488250732422,316.081329345703,317.721527099609,304.260986328125,336.206909179688,331.59684753418,129.037333679199,-102.3232421875,-202.55951385498,455.933822631836,10.3787871207867,0.110235032890199,336.206909179688,1.01390260999098,9,8,521.453768725488,-2.6118467042911,12.9399325446749,0.736867154776993,12.8668914206365,5.16404292019188
"542","-119.633320103642_43.8826394599991",-119.633320103642,43.8826394599991,NA,"Egley",45,111,161,491,619,1690,"N","N",502.52099609375,493.394592285156,451.001068115234,425.687042236328,418.645050048828,406.478576660156,505.340087890625,437.216339111328,491.200012207031,529.663269042969,-197.5,-102.415458679199,-57.1840476989746,-4.87804889678955,-78.6948165893555,-6.42236471176147,3.63636374473572,21.4943714141846,17.7079849243164,59.1163673400879,18.1598072052002,42.4570922851562,-14.2726993560791,-2.06064176559448,466.114703369141,-12.9479841947556,-149.9577293396,-479.062687563896,727.163269042969,-127.722210028484,-0.866840012773943,59.1163673400879,0.126827939373692,NA,NA,521.453768725488,-2.6118467042911,12.9399325446749,0.736867154776993,12.8668914206365,5.16404292019188
"543","-119.637706078805_43.8028275692418",-119.637706078805,43.8028275692418,NA,"Egley",45,110,132,620,751,1512,"Y","N",568.597534179688,539.923950195312,520.132385253906,436.712341308594,515.330200195312,489.577453613281,504.566223144531,428.571441650391,473.053894042969,586.630310058594,126.760566711426,4.31832218170166,-36.6259727478027,76.6246337890625,-66.794807434082,14.9960536956787,22.3938217163086,-17.113094329834,-76.8695678710938,15.7430734634399,4.01875400543213,31.8137092590332,49.8276405334473,43.3705062866211,506.309573364258,-5.9308783531189,65.5394444465637,-512.240451717377,459.869743347168,-248.113429044751,-2.14846104971745,76.6246337890625,0.151339492318736,NA,NA,371.629932997961,-2.07374008860691,14.1110970936799,0.89740672634187,14.3840544072037,6.01867850253651
"544","-119.639306713501_43.8165740852003",-119.639306713501,43.8165740852003,NA,"Egley",45,110,185,606,736,1552,"Y","N",513.8408203125,505.042022705078,443.499389648438,436.560943603516,423.885620117188,424.092407226562,400.335021972656,394.993621826172,433.205291748047,470.099670410156,64.9087219238281,-116.036506652832,-6.6994194984436,8.24402332305908,-56.395133972168,-71.8459930419922,-43.1958427429199,-57.6333541870117,-98.0984039306641,-75.1031646728516,-55.7266883850098,-22.0264320373535,-29.9203948974609,3.20419454574585,444.555480957031,-57.2490483760834,-25.563892364502,-501.804529333115,405.190948486328,-219.644260192845,-1.95446480774799,8.24402332305908,0.018544419484631,NA,NA,435.304349333004,-2.62214708529389,13.7281472128645,0.729083771335792,13.8849067443987,5.55300006378529
"545","-119.641475727125_43.8749488539319",-119.641475727125,43.8749488539319,NA,"Egley",45,111,192,517,646,1660,"Y","N",381.082550048828,335.698455810547,299.684539794922,297.473510742188,315.677062988281,257.397644042969,290.964111328125,274.783264160156,301.158294677734,291.344665527344,-364.540191650391,-347.161560058594,-273.349304199219,-92.092414855957,-207.8359375,-182.464462280273,-101.071533203125,-58.8557357788086,-29.6655883789062,-12.882040977478,22.7848110198975,97.9317245483398,102.349868774414,117.26220703125,304.526409912109,-128.259376621246,-355.850875854492,-432.785786533356,655.884857177734,-43.6816508399166,-0.29539943931556,117.26220703125,0.385064162629092,NA,NA,521.453768725488,-2.6118467042911,12.9399325446749,0.736867154776993,12.8668914206365,5.16404292019188
"546","-119.645119512048_43.823022637863",-119.645119512048,43.823022637863,NA,"Egley",55,110,191,612,745,1556,"Y","N",479.647979736328,395.103210449219,345.013488769531,389.513122558594,405.455383300781,407.107513427734,345.844512939453,376.064544677734,406.878082275391,431.958282470703,-114.84593963623,5.31600713729858,34.1151390075684,72.2120666503906,20.8333339691162,48.2180290222168,50.4892349243164,59.5194091796875,95.658073425293,91.3333358764648,142.036392211914,163.807601928711,159.682083129883,231.699127197266,398.258612060547,61.9731021404266,-54.7649662494659,-336.28550992012,546.804222106934,-89.2122595626853,-0.934700444629915,231.699127197266,0.581780582216363,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"547","-119.646138337734_43.8904250760436",-119.646138337734,43.8904250760436,NA,"Egley",35,110,190,506,635,1650,"N","N",254.397842407227,153.797866821289,176.906448364258,157.024795532227,130.070831298828,158.388000488281,177.528091430664,178.242156982422,214.057510375977,181.503616333008,-240.953948974609,-213.148788452148,-133.486389160156,-45.1366806030273,-149.110015869141,-91.5014953613281,-52.9411773681641,-75.0069198608398,-82.4277725219727,-67.2934188842773,-76.2589950561523,-47.2308807373047,-38.3325347900391,-49.2587280273438,178.191716003418,-98.6311653137207,-227.051368713379,-276.822881317139,422.457565307617,-32.1639433351023,-0.346578233183376,-38.3325347900391,-0.215119623121559,NA,NA,484.913950001672,-2.71369531688258,13.4834121521449,0.69165345600053,13.5310110734728,5.38485841763118
"548","-119.649131543016_43.8082513056898",-119.649131543016,43.8082513056898,NA,"Egley",35,110,185,583,713,1549,"Y","N",300.455230712891,243.831634521484,258.819427490234,205.093826293945,232.89665222168,196.969696044922,235.730163574219,226.277374267578,244.111343383789,251.840942382812,-404.237274169922,-332.440582275391,-137.809188842773,-93.8356170654297,-202.117721557617,-156.079330444336,-169.707015991211,-112.642585754395,-159.980667114258,-110.755882263184,-99.5303039550781,-95.7565002441406,-114.336753845215,-125.993186950684,239.602629089355,-157.489889526367,-368.338928222656,-397.092518615723,656.078216552734,-46.8060937348151,-0.380312426216434,-93.8356170654297,-0.391630164585696,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"549","-119.649210295629_43.887579147044",-119.649210295629,43.887579147044,NA,"Egley",45,110,180,509,640,1650,"Y","N",376.374938964844,295.947601318359,272.372009277344,246.723205566406,266.526306152344,215.913482666016,241.849884033203,237.619964599609,274.411437988281,292.929290771484,-406.368469238281,-346.845367431641,-290.972015380859,-67.5632400512695,-212.759552001953,-83.3577041625977,-82.9045181274414,-89.8516998291016,-117.294052124023,-101.055809020996,-78.1553421020508,-40.6622848510742,-68.9305648803711,-47.294002532959,272.066812133789,-147.075930023193,-376.606918334961,-419.142742156982,699.297760009766,1.08037553860152,0.00759674763233304,-40.6622848510742,-0.149456982761567,NA,NA,484.913950001672,-2.71369531688258,13.4834121521449,0.69165345600053,13.5310110734728,5.38485841763118
"550","-119.650719037717_43.8004523176604",-119.650719037717,43.8004523176604,NA,"Egley",45,110,183,651,787,1428,"Y","Y",479.361572265625,357.110595703125,409.151489257812,373.968841552734,359.197906494141,346.491241455078,366.318664550781,345.878143310547,400.369018554688,418.710266113281,-326.912170410156,-307.885498046875,-193.445602416992,-104.414260864258,-95.5414047241211,6.31019592285156,30.5820446014404,60.0414085388184,116.560874938965,178.822860717773,203.133743286133,215.751525878906,233.572280883789,249.254623413086,385.655773925781,-10.5835638046265,-317.398834228516,-396.239337730408,745.622436523438,9.29745143150588,0.0579330317198408,249.254623413086,0.64631373433308,NA,12,354.409543573509,-2.03947430071825,14.1416327734446,0.91533817715423,14.4283670221209,6.05107923636318
"551","-119.652645890129_43.8435247516044",-119.652645890129,43.8435247516044,NA,"Egley",45,111,184,550,678,1601,"Y","N",244.304794311523,284.345062255859,272.329559326172,316.710083007812,254.110610961914,212.338592529297,244.461135864258,293.759521484375,327.919555664062,326.945190429688,-364.928924560547,-454.267120361328,-180.226577758789,-90.4109573364258,-136.350189208984,-59.2768211364746,14.0449438095093,4.89929246902466,50.730411529541,84.0608596801758,96.3947830200195,81.3269119262695,91.6189498901367,107.692306518555,277.722410583496,-67.0401375293732,-409.598022460938,-344.762548112869,691.874114990234,46.1407763821807,0.305352609550354,107.692306518555,0.387769594438895,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"552","-119.657684340449_43.8262796119164",-119.657684340449,43.8262796119164,NA,"Egley",45,111,186,587,716,1556,"Y","N",476.005187988281,468.0498046875,469.709533691406,424.040069580078,440.616119384766,424.909881591797,412.358123779297,376.759155273438,441.176483154297,465.713073730469,-292.790588378906,-373.890991210938,-221.780609130859,-30.7752246856689,-233.676971435547,-151.123428344727,-146.156005859375,-123.217926025391,-119.775741577148,-80.6183090209961,-27.3847560882568,-8.11068725585938,-11.134801864624,23.7304229736328,439.933743286133,-150.839996337891,-333.340789794922,-590.773739624023,758.503662109375,-136.554968533249,-0.795540870654594,23.7304229736328,0.0539409020921556,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"553","-119.657816275916_43.8174399487238",-119.657816275916,43.8174399487238,NA,"Egley",35,110,185,606,737,1553,"Y","N",239.859466552734,215.736038208008,175.846832275391,178.238647460938,186.62287902832,175.232192993164,197.035202026367,167.064437866211,216.083480834961,240.651382446289,-371.162078857422,-327.574279785156,-145.980255126953,-132.075469970703,-168.316833496094,-162.339508056641,-97.1184616088867,-40.1774711608887,-47.4987373352051,-5.02272176742554,11.4176979064941,25.2537174224854,33.7024536132812,74.8331756591797,199.237055969238,-111.468604040146,-349.368179321289,-310.705660009384,611.813461303711,-19.1766704107412,-0.169543183509655,74.8331756591797,0.375598682158472,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"554","-119.658685253051_43.8482997360485",-119.658685253051,43.8482997360485,NA,"Egley",45,111,183,550,678,1599,"Y","N",287.698425292969,333.679290771484,366.810150146484,340.165924072266,346.484558105469,333.333343505859,376.429626464844,368.472412109375,357.042572021484,411.374420166016,-346.153839111328,-352.100463867188,-178.008117675781,-187.101913452148,-190.664276123047,-218.428909301758,-139.225189208984,-143.102462768555,-134.574462890625,-80.1461639404297,-92.7040710449219,-23.3791275024414,-81.4920425415039,-69.3162994384766,352.149072265625,-171.605603027344,-349.127151489258,-523.754675292969,757.528259277344,-131.385047983002,-0.794478444132174,-23.3791275024414,-0.0663898597035252,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"555","-119.662499686202_43.8391138789238",-119.662499686202,43.8391138789238,NA,"Egley",35,110,183,573,700,1601,"Y","N",282.205932617188,277.127868652344,263.037689208984,238.022811889648,225.535171508789,233.036056518555,285.442810058594,284.226776123047,282.090698242188,300.96337890625,-266.666656494141,-325.158233642578,-187.668594360352,-95.6834564208984,-176.970886230469,-130.35920715332,-127.252563476562,-90.5360336303711,-128.503433227539,-85.1825332641602,-81.2075805664062,-75.5491180419922,-66.794807434082,-39.1559219360352,267.168919372559,-142.852252197266,-295.912445068359,-410.021171569824,567.630035400391,-74.8554789939639,-0.548883702833129,-39.1559219360352,-0.146558671674805,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"556","-119.662581561162_43.8355072496406",-119.662581561162,43.8355072496406,NA,"Egley",45,111,171,573,700,1577,"Y","N",287.318084716797,314.410491943359,382.441101074219,345.673706054688,340.989410400391,335.053771972656,319.077575683594,297.252960205078,374.840087890625,369.087829589844,-398.047729492188,-366.133666992188,-193.663360595703,-204.828979492188,-219.8076171875,-164.014297485352,-160.207504272461,-134.665512084961,-120.398559570312,-65.4450225830078,-48.5588150024414,8.17160320281982,9.3599796295166,36.3269424438477,336.614501953125,-167.772333526611,-382.090698242188,-504.386835479736,767.135559082031,-101.615921672518,-0.638215465709654,36.3269424438477,0.107918530642825,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"557","-119.66301187144_43.8236742433977",-119.66301187144,43.8236742433977,NA,"Egley",45,110,193,587,716,1531,"Y","N",275.726623535156,265.643432617188,297.317169189453,261.202178955078,289.454010009766,223.796035766602,225.658645629883,202.759674072266,227.554183959961,260.128753662109,-323.636352539062,-322.433471679688,-133.931777954102,-111.262336730957,-168.574081420898,-130.156890869141,-79.0546035766602,-79.6943206787109,-80.2223968505859,-39.7877998352051,-40.0376815795898,-15.6028366088867,15.8180923461914,19.0407333374023,252.924070739746,-118.515536117554,-323.034912109375,-371.4396068573,583.765106201172,-31.613813311175,-0.279340603239031,19.0407333374023,0.0752824089922026,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"558","-119.664203524054_43.8577411832521",-119.664203524054,43.8577411832521,NA,"Egley",45,111,165,562,690,1619,"Y","N",425.297485351562,419.768920898438,432.321563720703,380.145263671875,388.977630615234,384.487060546875,378.673370361328,374.844329833984,371.264831542969,406.276519775391,9.77869319915771,-99.7204132080078,-106.839515686035,-15.8353128433228,19.6793003082275,54.396167755127,147.484497070312,120.268623352051,159.327926635742,176.82926940918,193.40412902832,246.854904174805,226.732940673828,279.545440673828,396.205697631836,64.8994671821594,-44.970860004425,-331.306230449677,396.497826576233,-51.0580362728806,-0.433809725098282,279.545440673828,0.705556336884354,NA,11,484.913950001672,-2.71369531688258,13.4834121521449,0.69165345600053,13.5310110734728,5.38485841763118
"559","-119.666217599303_43.8841497606584",-119.666217599303,43.8841497606584,NA,"Egley",45,111,189,528,657,1631,"Y","N",309.196838378906,265.692840576172,244.511734008789,287.608947753906,237.089202880859,203.512786865234,281.490478515625,261.146484375,262.835235595703,320.410491943359,-260.869567871094,-279.260040283203,-156.500518798828,-88.7070388793945,-196.840438842773,-157.657653808594,-124.439460754395,-133.986923217773,-160.399078369141,-123.159957885742,-123.442276000977,-87.3392028808594,-82.2330322265625,-74.570686340332,267.349504089355,-154.439338684082,-270.064804077148,-421.788842773438,581.280059814453,-110.478753475079,-0.901318127367906,-74.570686340332,-0.278925845007023,NA,NA,484.913950001672,-2.71369531688258,13.4834121521449,0.69165345600053,13.5310110734728,5.38485841763118
"560","-119.670261249121_43.8556555280482",-119.670261249121,43.8556555280482,NA,"Egley",45,111,149,549,675,1595,"Y","N",470.076721191406,395.683441162109,417.852508544922,381.352172851562,362.937652587891,336.484741210938,345.23291015625,385.365844726562,410.221618652344,406.474822998047,-224.744613647461,-267.723876953125,-109.846824645996,-62.4000015258789,16.2570896148682,116.025856018066,184.903045654297,98.9083709716797,87.7525253295898,161.39860534668,125.034965515137,199.214370727539,163.77864074707,222.960403442383,391.168243408203,35.0309755325317,-246.234245300293,-356.137267875671,631.219436645508,64.8708564421954,0.441964747398109,222.960403442383,0.569985951568448,NA,NA,484.913950001672,-2.71369531688258,13.4834121521449,0.69165345600053,13.5310110734728,5.38485841763118
"561","-119.671005823306_43.8800102352393",-119.671005823306,43.8800102352393,NA,"Egley",45,111,183,528,657,1624,"Y","N",324.05712890625,236.126220703125,268.082275390625,291.289184570312,233.873641967773,246.83122253418,225.115951538086,257.847534179688,305.216430664062,271.648040771484,-127.992630004883,-157.894729614258,-72.3633575439453,-38.7486686706543,-79.3333358764648,-111.387680053711,-127.349906921387,-106.767791748047,-113.091918945312,-108.157417297363,-74.6720504760742,-80.0097885131836,-50.5,-45.5658988952637,266.008763122559,-98.9766857147217,-142.94367980957,-364.98544883728,399.640670776367,-129.366573394476,-1.37388233994232,-38.7486686706543,-0.145666887871666,NA,NA,484.913950001672,-2.71369531688258,13.4834121521449,0.69165345600053,13.5310110734728,5.38485841763118
"562","-119.67985817058_43.83594312763",-119.67985817058,43.83594312763,NA,"Egley",45,111,128,565,693,1564,"Y","N",377.332733154297,471.435211181641,453.212585449219,395.575225830078,405.803375244141,377.9775390625,409.954742431641,372.706939697266,419.955657958984,427.703002929688,-301.111114501953,-383.211669921875,-223.733001708984,-58.9519653320312,-59.7495536804199,75.2537612915039,124.028388977051,81.1314926147461,155.39079284668,223.529418945312,215.886520385742,273.029052734375,266.74169921875,282.908233642578,411.165701293945,14.9574184417725,-342.161392211914,-396.208282852173,728.814117431641,76.6924054231007,0.436317251131041,282.908233642578,0.688063797034289,NA,11,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"563","-119.683326043522_43.8503301109045",-119.683326043522,43.8503301109045,NA,"Egley",45,111,156,571,702,1599,"Y","N",299.292999267578,377.833740234375,373.439270019531,383.867034912109,318.801086425781,277.173919677734,351.927795410156,318.62939453125,380.702453613281,388.299957275391,-115.026924133301,-249.161071777344,-86.4100570678711,-85.3701705932617,-99.8307952880859,-92.8829879760742,-74.2559967041016,-31.822021484375,-39.4246139526367,51.7814712524414,51.0304222106934,146.278472900391,120.846664428711,171.428573608398,346.996765136719,-65.6345821380615,-182.093997955322,-412.63134727478,503.326881408691,-133.575204869254,-1.04954945347046,171.428573608398,0.494035077072994,NA,NA,472.973760697314,-2.64384102811967,13.5978833243114,0.711426594035093,13.6436451503335,5.47702114809584
"564","-119.6865962312_43.8725911385416",-119.6865962312,43.8725911385416,NA,"Egley",45,111,195,545,674,1625,"Y","N",373.601776123047,356.499359130859,333.867095947266,284.493286132812,317.073181152344,276.018096923828,258.592468261719,250.303268432617,306.889343261719,300.359008789062,-93.688362121582,-183.762542724609,-159.952133178711,-97.1128616333008,-150.245498657227,-92.2600631713867,-90.9590530395508,-77.3542633056641,-133.652816772461,-72.0812149047852,-63.2522392272949,9.90099048614502,14.3846559524536,37.6216773986816,305.769688415527,-112.063268661499,-138.725452423096,-417.832957077026,394.047370910645,-139.791275027576,-1.30952206744536,37.6216773986816,0.123039263942852,NA,NA,472.973760697314,-2.64384102811967,13.5978833243114,0.711426594035093,13.6436451503335,5.47702114809584
"565","-119.693335240792_43.8586238471397",-119.693335240792,43.8586238471397,NA,"Egley",45,111,213,557,683,1496,"Y","N",388.992523193359,369.914855957031,432.129516601562,400,325.206787109375,380.667236328125,355.885070800781,325.055419921875,377.570098876953,387.199279785156,-168.250411987305,-121.513000488281,-137.060409545898,-151.807235717773,-147.480697631836,-125.215591430664,-75.4834671020508,-92.1945724487305,-73.3137817382812,-24.1090145111084,-4.29835653305054,33.3159828186035,54.8274955749512,46.7928504943848,374.262078857422,-95.2476127147675,-144.881706237793,-469.509691572189,555.449691772461,-176.58493351487,-1.38967488401967,54.8274955749512,0.146494926075153,NA,NA,472.973760697314,-2.64384102811967,13.5978833243114,0.711426594035093,13.6436451503335,5.47702114809584
"566","-119.698097538113_43.8659173024205",-119.698097538113,43.8659173024205,NA,"Egley",35,110,155,555,684,1499,"Y","N",383.850921630859,376.05126953125,354.525054931641,349.809875488281,311.860565185547,292.022277832031,311.610473632812,354.277069091797,384.00634765625,389.014282226562,9.45744132995605,-127.139366149902,-65.455924987793,-45.6014366149902,-131.762359619141,-111.789855957031,-61.3273582458496,-65.0205764770508,-122.721092224121,-62.1324462890625,-49.6056976318359,-4.45544576644897,-12.0719385147095,-25.4887409210205,350.702813720703,-84.2556114196777,-58.8409624099731,-434.958425140381,379.556840896606,-215.052455633769,-1.99804872834781,-4.45544576644897,-0.0127043342457961,NA,NA,472.973760697314,-2.64384102811967,13.5978833243114,0.711426594035093,13.6436451503335,5.47702114809584
"567","-119.70323804988_43.866610284071",-119.70323804988,43.866610284071,NA,"Egley",35,110,198,555,684,1589,"Y","N",333.615936279297,254.210098266602,258.918304443359,234.613952636719,248.982604980469,249.811325073242,221.356201171875,288.835906982422,271.802886962891,275.428558349609,-432.929565429688,-328.985504150391,-210.7744140625,-193.054138183594,-227.526351928711,-184.826019287109,-160.549179077148,-128.765655517578,-174.293060302734,-95.9107818603516,-132.057861328125,-82.5309524536133,-51.5561904907227,-98.3146057128906,263.757577514648,-183.674296569824,-380.957534790039,-447.431874084473,708.358123779297,-69.4915791333585,-0.487584760512896,-51.5561904907227,-0.195468092240343,NA,NA,472.973760697314,-2.64384102811967,13.5978833243114,0.711426594035093,13.6436451503335,5.47702114809584
"568","-119.707922298878_43.8575893894869",-119.707922298878,43.8575893894869,NA,"Egley",45,110,162,540,667,1589,"Y","N",367.252532958984,485.771331787109,419.409271240234,415.567840576172,441.777770996094,374.788482666016,458.984375,435.047943115234,447.064270019531,487.895721435547,-114.908660888672,-183.734939575195,-80.5998153686523,-58.3756332397461,-163.441741943359,-68.9289474487305,-143.506240844727,-130.911590576172,-158.671585083008,-105.521469116211,-92.7477569580078,-46.117919921875,-49.362174987793,-59.523811340332,433.355953979492,-118.643972015381,-149.321800231934,-551.999925994873,602.804382324219,-219.071986598013,-1.50730993120887,-46.117919921875,-0.106420413746196,NA,NA,472.973760697314,-2.64384102811967,13.5978833243114,0.711426594035093,13.6436451503335,5.47702114809584
"569","-119.708696920082_43.8727966648281",-119.708696920082,43.8727966648281,NA,"Egley",35,111,145,551,679,1560,"Y","N",287.250396728516,312.44482421875,313.262817382812,276.693450927734,269.53125,277.86376953125,314.194580078125,308.680419921875,329.863891601562,335.576110839844,-141.949157714844,-183.811126708984,-195.452560424805,-59.4837265014648,-147.237075805664,-51.9307594299316,-116.948089599609,-115.762763977051,-132.118453979492,-124.175827026367,-93.4829025268555,-26.0145683288574,-49.6828765869141,-11.4464101791382,302.536151123047,-122.040328598022,-162.880142211914,-424.576479721069,477.525268554688,-128.331010573253,-1.01765155312139,-11.4464101791382,-0.0378348509315263,NA,NA,472.973760697314,-2.64384102811967,13.5978833243114,0.711426594035093,13.6436451503335,5.47702114809584
