"","x_y","Long","Lat","Plot","fire","canopy_cover","veg_height","hli","cwd_present","cwd_future","elevation","TE_future","TE_present","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","predisturbance_ndvi","postdisturbance_ndvi","disturbance_ndvi","delta_ndvi","dndvi","absolute_regrowth","relative_regrowth","max.postfire.ndvi","pct_recovery","time_to_0.8recovery","time_to_0.6recovery","postfire_ppt","postfire_tmin","postfire_tmax","postfire_vpdmin","postfire_vpdmax","postfire_tmean"
"126","-119.15120883789_44.1832952720498",-119.15120883789,44.1832952720498,NA,"Flagtail",55,110,135,559,693,1500,"Y","N",520,619,626,661,633,666,672,721,638,630,161,155,327,436,654,474,638,629,623,695,645,668,659,670,638.6,527.6,158,-111,469,222.431974314274,1.92517664175553,695,1.08831819605387,4,3,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944
"127","-119.155892459026_44.1951886596273",-119.155892459026,44.1951886596273,NA,"Flagtail",45,110,169,560,693,1551,"Y","N",365,418,422,480,417,409,463,423,447,473,164,168,307,283,345,315,402,387,387,430,344,395,382,385,431.7,336.8,166,-94.9,309,59.7337156987551,1.07413823403422,430,0.996062080148251,6,2,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944
"128","-119.156586547433_44.1924548670872",-119.156586547433,44.1924548670872,NA,"Flagtail",45,111,127,560,693,1551,"Y","N",375,475,491,472,421,491,491,476,491,557,159,187,289,282,394,352,420,415,467,520,471,473,465,575,474,379.7,173,-94.3,398,61.497840560084,0.870607532591752,575,1.21308016877637,4,2,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944
"129","-119.158633858888_44.1904594679152",-119.158633858888,44.1904594679152,NA,"Flagtail",45,110,135,546,681,1551,"Y","N",483,539,602,567,571,640,639,656,617,676,127,142,273,333,347,351,470,489,542,570,518,596,544,615,599,403.5,134.5,-195.5,549,51.9734611721503,0.44920142777054,615,1.02671118530885,7,6,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944
"130","-119.159870395396_44.1853451105203",-119.159870395396,44.1853451105203,NA,"Flagtail",45,110,176,526,657,1576,"Y","N",529,556,610,630,593,635,663,645,649,623,201,212,321,319,405,463,527,477,554,564,601,573,581,536,613.3,444.3,206.5,-169,422,72.1578850135774,0.692024740016528,601,0.979944562204468,6,4,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944
"131","-119.165194767409_44.189619437319",-119.165194767409,44.189619437319,NA,"Flagtail",45,110,151,546,681,1551,"Y","N",555,589,650,618,643,645,717,633,612,657,148,209,376,278,366,444,406,433,514,570,585,574,594,563,631.9,418.1,178.5,-213.8,509,28.1305863503692,0.27245824357387,594,0.940022155404336,8,5,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944
"132","-119.167956386044_44.1959809960408",-119.167956386044,44.1959809960408,NA,"Flagtail",55,110,167,566,702,1532,"Y","N",418,478,495,497,497,477,514,472,474,522,163,175,264,348,374,429,529,543,572,622,611,633,595,582,484.4,446.7,169,-37.7,359,142.655568807546,2.06463844083075,633,1.30677126341866,5,3,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944
"133","-119.173521868414_44.1985808323476",-119.173521868414,44.1985808323476,NA,"Flagtail",55,110,169,566,702,1494,"Y","N",527,608,568,641,622,625,657,639,592,610,142,222,367,432,506,493,596,558,439,420,373,448,482,490,608.9,440.6,182,-168.3,468,170.343355380898,1.86334303754013,596,0.978814255214321,4,2,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944
"134","-119.177500505587_44.1753572059493",-119.177500505587,44.1753572059493,NA,"Flagtail",65,110,190,513,644,1648,"Y","N",525,521,608,663,647,659,682,627,645,635,168,191,382,568,636,488,613,652,617,636,587,656,633,678,621.2,537,179.5,-84.2,467,220.565129974568,2.40400385007208,678,1.09143593045718,3,2,478.174997287628,-2.54309199788204,13.6991872504006,0.834943647731139,13.8735053519912,5.57804762625926
"135","-119.178457271075_44.2048822362871",-119.178457271075,44.2048822362871,NA,"Flagtail",55,110,189,548,683,1562,"Y","N",528,611,613,671,636,678,649,664,659,639,171,223,384,413,367,424,419,543,520,513,570,557,515,548,634.8,437.6,197,-197.2,468,40.9619787991294,0.433922097791238,570,0.897920604914934,7,2,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944
"136","-119.179795111978_44.1906121732142",-119.179795111978,44.1906121732142,NA,"Flagtail",45,110,154,530,662,1665,"Y","N",417,443,463,486,486,485,487,498,459,504,170,191,350,451,510,501,514,513,495,518,495,535,524,575,472.8,453.8,180.5,-19,334,192.65578704159,3.43402109466813,575,1.21615905245347,3,2,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944
"137","-119.182879133824_44.197895320078",-119.182879133824,44.197895320078,NA,"Flagtail",55,110,202,570,706,1576,"Y","N",406,547,541,603,577,586,601,584,567,566,169,217,254,288,280,344,372,436,345,391,448,453,420,461,557.8,337.5,193,-220.3,397,-0.728633627290037,-0.00791249408128166,461,0.826461097167444,10,5,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885
"138","-119.182920409362_44.1743927272205",-119.182920409362,44.1743927272205,NA,"Flagtail",45,110,171,523,658,1648,"Y","N",528,569,539,591,533,553,551,512,461,497,101,202,296,399,327,344,390,394,374,351,311,413,356,360,533.4,338.8,151.5,-194.6,396,80.6417204670701,1.17961162796098,413,0.774278215223097,NA,3,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027
"139","-119.184750838409_44.185161830662",-119.184750838409,44.185161830662,NA,"Flagtail",45,110,167,552,686,1655,"Y","N",517,639,615,662,607,618,665,678,599,670,145,235,433,427,409,442,513,508,472,532,512,555,555,592,627,448.3,190,-178.7,525,72.8834376886413,0.821747777980732,592,0.944178628389155,6,2,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885
"140","-119.187654146895_44.1722448778812",-119.187654146895,44.1722448778812,NA,"Flagtail",55,110,215,523,658,1575,"Y","N",483,531,534,551,544,544,637,594,550,580,191,181,317,382,377,435,532,561,486,509,556,512,495,521,554.8,433.6,186,-121.2,389,111.536813078879,1.23349469097567,561,1.01117519826965,6,3,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027
"141","-119.188237860301_44.1959627694637",-119.188237860301,44.1959627694637,NA,"Flagtail",45,110,90,537,672,1576,"Y","N",440,555,487,552,505,564,589,550,529,571,114,208,378,363,406,375,404,516,530,501,363,511,530,452,534.2,404.4,161,-129.8,457,89.415366772067,1.16876145746701,530,0.992137776113815,7,2,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885
"142","-119.189326922828_44.2006639912389",-119.189326922828,44.2006639912389,NA,"Flagtail",55,110,180,551,685,1576,"Y","N",535,551,594,643,578,651,707,640,636,639,190,190,339,387,407,447,487,413,478,469,356,441,437,464,617.4,397.3,190,-220.1,449,69.4717832502555,0.658642468819895,487,0.788791707159054,NA,3,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885
"143","-119.191134563184_44.1869625501996",-119.191134563184,44.1869625501996,NA,"Flagtail",45,111,87,552,686,1655,"Y","N",549,575,642,597,692,713,705,716,635,709,207,202,351,475,540,473,478,489,495,501,408,510,593,569,653.3,441.2,204.5,-212.1,502,99.7948632541943,0.926637059739315,593,0.90769937241696,4,3,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885
"144","-119.193980014747_44.1691606686596",-119.193980014747,44.1691606686596,NA,"Flagtail",45,110,195,540,676,1575,"Y","N",446,485,482,519,500,511,520,516,528,514,167,193,300,282,293,267,352,342,330,325,238,381,286,282,502.1,292.2,180,-209.9,347,-12.0474851897037,-0.164253204358171,381,0.758812985461063,NA,6,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027
"145","-119.194125272971_44.1994836111659",-119.194125272971,44.1994836111659,NA,"Flagtail",55,110,164,551,685,1576,"Y","N",465,526,522,577,528,539,581,586,544,603,166,234,340,368,369,417,474,476,477,517,586,568,559,557,547.1,425.8,200,-121.3,437,61.1005411908816,0.7783610694507,586,1.0711021751051,6,2,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885
"146","-119.19943599918_44.1580729929921",-119.19943599918,44.1580729929921,NA,"Flagtail",55,110,153,519,650,1683,"Y","N",567,640,625,650,639,663,648,680,604,652,191,229,436,442,438,445,548,587,610,694,670,730,751,768,636.8,509.9,210,-126.9,461,93.7326063604653,1.09638165633031,768,1.20603015075377,6,2,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027
"147","-119.199620461133_44.1782723069239",-119.199620461133,44.1782723069239,NA,"Flagtail",55,110,120,551,685,1549,"Y","N",406,494,474,554,504,596,561,533,513,515,167,225,413,419,447,335,362,429,427,371,352,420,399,413,515,378,196,-137,348,63.5080650672214,1.0378240821216,447,0.867961165048544,2,2,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027
"148","-119.201901031002_44.1918986657936",-119.201901031002,44.1918986657936,NA,"Flagtail",55,110,80,511,643,1570,"Y","N",514,583,627,657,671,665,729,674,697,723,146,230,458,495,536,537,530,542,549,518,602,575,603,646,654,499.7,188,-154.3,577,123.067348449166,1.25729708944202,646,0.987767584097859,4,2,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885
"149","-119.204873376283_44.1587358546088",-119.204873376283,44.1587358546088,NA,"Flagtail",45,110,137,519,650,1683,"Y","N",518,604,688,659,665,685,693,712,698,701,207,185,299,385,430,434,497,499,532,579,527,611,635,659,662.3,436.7,196,-225.6,494,54.0865569533678,0.455417704011448,659,0.995017363732448,8,4,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027
"150","-119.204925263374_44.1675374286387",-119.204925263374,44.1675374286387,NA,"Flagtail",45,110,157,526,661,1589,"Y","N",420,435,545,467,551,598,600,591,550,606,245,227,376,361,306,292,352,280,314,311,330,313,313,351,536.3,314.9,236,-221.4,361,-67.6231275010447,-0.894624987556291,376,0.70110013052396,NA,2,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027
"151","-119.204953294648_44.1479530450864",-119.204953294648,44.1479530450864,NA,"Flagtail",55,110,139,481,610,1724,"N","N",574,615,647,701,669,698,742,750,686,663,215,209,303,437,499,579,600,712,758,745,736,788,761,796,674.5,557.8,212,-116.7,448,177.942557762026,1.45397869408767,796,1.18013343217198,5,3,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027
"152","-119.206336221735_44.1731600212455",-119.206336221735,44.1731600212455,NA,"Flagtail",45,110,138,541,676,1537,"Y","N",408,430,409,450,500,456,496,447,478,449,140,183,326,341,286,255,285,251,307,302,277,279,270,250,452.3,281.3,161.5,-171,309,-7.38707150058519,-0.131260429416059,341,0.753924386469158,NA,2,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027
"153","-119.208090370682_44.1640364959185",-119.208090370682,44.1640364959185,NA,"Flagtail",55,110,171,526,661,1589,"Y","N",484,573,548,562,555,594,555,577,632,537,163,195,271,374,364,400,377,403,429,452,486,461,442,436,561.7,375.1,179,-186.6,374,46.6803469476215,0.514171589016137,486,0.86523055011572,9,3,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027
"154","-119.212466495409_44.171088654117",-119.212466495409,44.171088654117,NA,"Flagtail",55,110,163,541,676,1548,"Y","N",458,485,556,510,527,496,578,526,522,549,173,217,395,410,382,321,445,420,364,321,337,408,403,314,520.7,361.2,195,-159.5,376,46.8019153111252,0.741944442386968,445,0.854618782408296,6,2,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027
"155","-119.216240077313_44.1622576149993",-119.216240077313,44.1622576149993,NA,"Flagtail",45,110,195,512,643,1646,"Y","N",479,584,629,600,615,620,603,633,624,640,223,190,228,345,398,472,529,570,511,588,566,604,537,626,602.7,439.7,206.5,-163,417,92.9859680600539,0.88869883352066,626,1.0386593661855,6,4,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027
"156","-119.299231043768_43.8552981298883",-119.299231043768,43.8552981298883,NA,"Egley",45,111,160,575,705,1567,"Y","N",467,469,475,477,465,473,467,465,495,526,92,151,321,300,381,345,448,468,479,446,540,505,528,541,477.9,387.9,121.5,-90,434,102.116108093521,1.51041460953351,541,1.13203599079305,6,2,428.229721416503,-2.03778745468622,13.4720648866282,0.992961032941856,13.6255065843886,5.71713871597101
"157","-119.316389655344_43.8235075723063",-119.316389655344,43.8235075723063,NA,"Egley",45,110,121,644,779,1435,"Y","Y",399,462,446,441,462,457,442,427,525,504,143,161,372,265,254,260,298,288,314,372,445,410,481,447,456.5,302.9,152,-153.6,361,-43.1729008078007,-0.789986312217572,481,1.05366922234392,2,2,402.94639150714,-2.09487962731635,13.7008245141327,0.96946287681473,13.9214037984084,5.8029724434082
"158","-119.318935081575_43.6159459497871",-119.318935081575,43.6159459497871,NA,"Egley",25,110,168,633,765,1552,"Y","N",486,575,552,547,392,422,398,506,505,514,160,332,390,444,510,415,457,399,402,453,450,486,451,480,489.7,425.2,246,-64.5,354,86.3723231906581,2.43820601821018,510,1.04145395139882,3,1,346.305071837517,-1.93173528485119,13.6899623233357,1.12225370948271,14.0922697409313,5.87911351924227
"159","-119.324936337638_43.8160983730885",-119.324936337638,43.8160983730885,NA,"Egley",35,110,215,641,773,1493,"Y","Y",497,480,460,432,413,453,460,461,463,487,70,174,244,289,239,225,236,282,269,335,380,364,401,381,460.6,267.3,122,-193.3,417,-24.6420530385715,-0.352077261135088,401,0.870603560573165,10,3,402.94639150714,-2.09487962731635,13.7008245141327,0.96946287681473,13.9214037984084,5.8029724434082
"160","-119.331894060358_43.6524149957775",-119.331894060358,43.6524149957775,NA,"Egley",25,110,219,578,709,1569,"Y","N",500,581,516,342,359,377,414,496,481,423,115,253,436,539,513,424,459,396,384,382,444,484,450,471,448.9,423,184,-25.9,308,153.754923097098,4.1634792326828,539,1.20071285364224,2,2,374.080290355427,-2.07927377368822,13.4070585752013,1.03632733086631,13.6505339097512,5.66389240075654
"161","-119.333093578974_43.6574165847001",-119.333093578974,43.6574165847001,NA,"Egley",25,110,202,578,709,1640,"Y","N",383,502,407,392,359,391,362,450,485,489,168,338,454,494,508,489,473,420,479,497,505,540,428,520,422,465.7,253,43.7,321,119.228079770431,6.50007492772754,540,1.27962085308057,1,1,374.080290355427,-2.07927377368822,13.4070585752013,1.03632733086631,13.6505339097512,5.66389240075654
"162","-119.337615525869_43.6354031045868",-119.337615525869,43.6354031045868,NA,"Egley",25,110,166,596,727,1594,"Y","N",460,496,456,482,373,379,403,497,492,466,94,306,473,475,512,510,470,421,456,504,497,457,463,495,450.4,462.4,200,12,372,155.396622113633,5.04929496352933,512,1.13676731793961,2,1,346.305071837517,-1.93173528485119,13.6899623233357,1.12225370948271,14.0922697409313,5.87911351924227
"163","-119.339234495861_43.6276103542111",-119.339234495861,43.6276103542111,NA,"Egley",25,110,162,594,723,1591,"Y","N",651,561,439,476,401,483,502,546,510,554,89,407,591,672,640,482,511,418,422,456,505,446,473,507,512.3,510.4,248,-1.89999999999998,465,153.617868236882,7.38421798355825,672,1.31173140737849,2,1,346.305071837517,-1.93173528485119,13.6899623233357,1.12225370948271,14.0922697409313,5.87911351924227
"164","-119.342560927285_43.8432655755582",-119.342560927285,43.8432655755582,NA,"Egley",55,111,141,529,658,1501,"Y","N",703,735,692,699,683,645,657,650,708,718,169,202,343,502,567,451,530,525,517,550,632,595,557,581,689,481.9,185.5,-207.1,549,111.288003454446,1.11207870062175,632,0.917271407837446,4,3,402.94639150714,-2.09487962731635,13.7008245141327,0.96946287681473,13.9214037984084,5.8029724434082
"165","-119.342785175598_43.6595817813691",-119.342785175598,43.6595817813691,NA,"Egley",45,111,182,606,738,1640,"Y","N",578,587,571,537,554,514,535,565,593,591,90,167,401,412,298,283,275,251,246,304,322,368,392,383,562.5,295.9,128.5,-266.6,501,-40.9709356951298,-0.550955571450508,412,0.732444444444444,NA,2,374.080290355427,-2.07927377368822,13.4070585752013,1.03632733086631,13.6505339097512,5.66389240075654
"166","-119.344275070473_43.838063369061",-119.344275070473,43.838063369061,NA,"Egley",55,110,192,559,689,1568,"Y","N",537,596,614,600,534,567,577,563,576,583,122,143,313,430,498,487,412,358,368,395,410,361,342,367,574.7,381.4,132.5,-193.3,461,131.189202822557,1.46020991108344,498,0.866539063859405,4,3,402.94639150714,-2.09487962731635,13.7008245141327,0.96946287681473,13.9214037984084,5.8029724434082
"167","-119.345498427787_43.6665933355484",-119.345498427787,43.6665933355484,NA,"Egley",45,110,190,606,738,1572,"Y","N",619,639,608,505,556,530,558,604,631,621,43,158,365,371,266,273,277,259,267,299,311,325,394,425,587.1,284.6,100.5,-302.5,578,-46.8312693520619,-0.508359340960457,425,0.723897121444388,NA,2,374.080290355427,-2.07927377368822,13.4070585752013,1.03632733086631,13.6505339097512,5.66389240075654
"168","-119.34592109461_43.6071628674951",-119.34592109461,43.6071628674951,NA,"Egley",25,110,169,600,733,1603,"Y","N",474,414,422,500,418,425,396,535,522,498,137,351,383,392,464,399,489,375,406,438,423,426,483,450,460.4,412,244,-48.4,361,73.1716030678325,1.79285357842356,489,1.06211989574283,2,1,346.305071837517,-1.93173528485119,13.6899623233357,1.12225370948271,14.0922697409313,5.87911351924227
"169","-119.346438921382_43.6109826315368",-119.346438921382,43.6109826315368,NA,"Egley",25,110,189,600,733,1570,"Y","N",504,455,489,552,466,509,493,511,510,502,116,401,522,564,584,433,456,387,451,420,474,479,480,482,499.1,469.2,258.5,-29.9,386,114.567774058546,5.03073644969339,584,1.17010619114406,1,1,346.305071837517,-1.93173528485119,13.6899623233357,1.12225370948271,14.0922697409313,5.87911351924227
"170","-119.348990473158_43.6509608668398",-119.348990473158,43.6509608668398,NA,"Egley",25,110,175,610,741,1561,"Y","N",416,550,474,511,393,424,416,516,511,526,138,294,489,486,550,544,555,438,456,509,491,535,508,527,473.7,481.2,216,7.5,388,167.300002889185,4.94198049757962,555,1.17162761241292,2,1,374.080290355427,-2.07927377368822,13.4070585752013,1.03632733086631,13.6505339097512,5.66389240075654
"171","-119.350151380026_43.8370052882252",-119.350151380026,43.8370052882252,NA,"Egley",45,110,200,576,706,1568,"Y","N",445,488,416,443,455,455,472,453,492,461,99,194,254,288,307,297,283,307,299,342,335,337,389,416,458,290.6,146.5,-167.4,362,18.5515573225228,0.273763012393123,416,0.908296943231441,12,3,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"172","-119.350777955829_43.784369468727",-119.350777955829,43.784369468727,NA,"Egley",45,110,190,633,767,1457,"Y","N",513,550,561,541,527,560,545,511,564,558,79,145,333,332,284,226,246,240,241,272,285,299,285,275,543,260.4,112,-282.6,479,-43.5149986570058,-0.54035515500826,333,0.613259668508287,NA,2,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
"173","-119.351702342298_43.6478622603107",-119.351702342298,43.6478622603107,NA,"Egley",25,110,178,598,730,1561,"Y","N",430,500,439,455,343,384,394,444,464,462,155,249,377,419,417,330,404,371,405,444,428,414,410,424,431.5,384.4,202,-47.1,307,65.8635721507372,1.85337556032819,444,1.02896871378911,2,2,376.465066406182,-2.01579978324963,13.4305574998614,1.04639405076396,13.6575825069043,5.70737885830586
"174","-119.352038069091_43.8330768107555",-119.352038069091,43.8330768107555,NA,"Egley",45,110,190,576,706,1568,"Y","N",510,516,513,488,480,496,513,496,533,520,180,178,302,323,336,307,364,383,387,416,432,378,474,475,506.5,342.8,179,-163.7,340,17.8602094063452,0.250213690635004,475,0.937808489634748,9,3,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"175","-119.355398752771_43.675569452434",-119.355398752771,43.675569452434,NA,"Egley",55,111,157,535,660,1686,"Y","N",530,539,565,482,500,512,498,582,584,608,237,200,469,355,284,251,308,297,323,422,490,526,574,604,540,339.9,218.5,-200.1,371,-111.557347374803,-1.8430596730474,604,1.11851851851852,2,2,376.465066406182,-2.01579978324963,13.4305574998614,1.04639405076396,13.6575825069043,5.70737885830586
"176","-119.35598131968_43.6702458705254",-119.35598131968,43.6702458705254,NA,"Egley",35,110,231,563,692,1572,"Y","N",447,469,458,415,395,398,444,461,478,497,173,248,344,294,351,256,268,276,323,324,381,387,458,414,446.2,306.5,210.5,-139.7,324,-42.3500259040254,-0.859149280056084,458,1.02644554011654,10,2,376.465066406182,-2.01579978324963,13.4305574998614,1.04639405076396,13.6575825069043,5.70737885830586
"177","-119.357646083908_43.7185440532792",-119.357646083908,43.7185440532792,NA,"Egley",45,110,177,568,697,1594,"Y","N",560,568,575,536,542,556,552,541,580,607,232,213,384,426,354,314,442,413,497,535,552,597,613,627,561.7,413,222.5,-148.7,375,-3.61197010648158,-0.0553258017835674,627,1.11625422823571,8,2,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825
"178","-119.358791846218_43.7264919212118",-119.358791846218,43.7264919212118,NA,"Egley",35,110,175,570,700,1588,"Y","N",495,540,490,514,484,467,455,535,529,519,154,198,384,335,351,329,382,358,451,429,465,462,504,446,502.8,368.2,176,-134.6,365,22.0830814737477,0.368460519307226,504,1.00238663484487,8,2,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727
"179","-119.362307157463_43.83448935444",-119.362307157463,43.83448935444,NA,"Egley",45,111,215,585,718,1577,"Y","N",557,597,504,551,541,510,544,558,607,573,197,170,407,392,341,333,422,360,370,407,500,433,527,570,554.2,370.2,183.5,-184,376,0.742626317731947,0.0103970287085552,570,1.02850956333454,10,2,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"180","-119.362678582949_43.7858127222146",-119.362678582949,43.7858127222146,NA,"Egley",45,110,130,618,750,1472,"Y","N",575,613,634,626,587,596,622,596,644,653,112,136,301,385,213,243,270,270,328,376,370,386,421,462,614.6,289.2,124,-325.4,541,-81.1979544584823,-0.802719615021341,462,0.751708428246014,NA,3,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
"181","-119.36282096847_43.8180842937404",-119.36282096847,43.8180842937404,NA,"Egley",45,110,195,646,779,1414,"Y","Y",596,600,553,591,571,501,561,531,607,582,162,168,410,380,348,352,429,382,419,519,596,505,578,576,569.3,400.3,165,-169,420,19.2743871769547,0.272350984097195,596,1.04689970138767,9,2,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"182","-119.364491133784_43.7179612630553",-119.364491133784,43.7179612630553,NA,"Egley",35,110,171,529,653,1669,"Y","N",505,519,518,484,507,491,521,538,577,589,151,229,476,501,490,428,494,465,582,550,586,556,592,566,524.9,480.1,190,-44.8,438,107.547884854083,1.98165880900556,592,1.12783387311869,2,2,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825
"183","-119.366412258285_43.8151532589156",-119.366412258285,43.8151532589156,NA,"Egley",45,110,170,646,779,1414,"Y","Y",376,432,411,399,411,429,430,416,451,439,120,180,278,321,282,262,290,295,262,296,316,312,342,349,419.4,278.2,150,-141.2,319,10.8016027164954,0.198874548720594,349,0.832141154029566,12,2,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"184","-119.366776678598_43.7136345246936",-119.366776678598,43.7136345246936,NA,"Egley",45,111,182,529,653,1666,"Y","N",607,605,592,552,567,577,543,577,647,601,202,188,329,448,384,384,466,458,531,545,598,630,627,699,586.8,433.1,195,-153.7,399,47.966219617332,0.59017888241212,699,1.19120654396728,8,3,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825
"185","-119.368791196435_43.8297320004327",-119.368791196435,43.8297320004327,NA,"Egley",45,110,214,585,718,1505,"Y","N",546,624,624,636,577,562,563,629,608,608,128,154,396,518,448,422,437,426,439,504,557,457,505,481,597.7,430.1,141,-167.6,480,96.2162478008427,1.17074541912413,557,0.931905638280074,3,2,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"186","-119.370191214176_43.6768124949375",-119.370191214176,43.6768124949375,NA,"Egley",25,110,207,528,653,1633,"Y","N",502,513,503,441,477,476,480,490,493,534,89,210,272,325,263,207,269,261,300,324,377,399,459,453,490.9,280.8,149.5,-210.1,445,-47.2079604729598,-0.696676508222558,459,0.935017315135465,11,3,376.465066406182,-2.01579978324963,13.4305574998614,1.04639405076396,13.6575825069043,5.70737885830586
"187","-119.371754663971_43.8226726570432",-119.371754663971,43.8226726570432,NA,"Egley",45,110,201,576,707,1501,"Y","N",488,562,517,485,513,528,518,500,538,549,156,158,361,346,454,437,501,461,409,497,551,492,486,512,519.8,417.5,157,-102.3,393,122.891040244981,1.7272951960729,551,1.06002308580223,4,2,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"188","-119.373184771576_43.8322025880652",-119.373184771576,43.8322025880652,NA,"Egley",45,111,166,585,718,1505,"Y","N",568,602,606,573,561,556,549,592,606,590,92,203,346,532,571,602,593,531,532,586,631,578,645,617,580.3,512.7,147.5,-67.5999999999999,498,238.86675593849,2.91878675906682,645,1.11149405479924,3,3,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"189","-119.374028288451_43.7880068528952",-119.374028288451,43.7880068528952,NA,"Egley",45,110,168,606,737,1472,"Y","N",575,601,572,588,559,588,540,574,574,548,129,150,286,357,404,385,444,422,455,541,537,537,448,511,571.9,398.1,139.5,-173.8,419,92.0724482089677,1.02520227049348,541,0.945969575100542,9,3,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
"190","-119.375146431697_43.784216554182",-119.375146431697,43.784216554182,NA,"Egley",45,110,170,606,737,1535,"Y","N",550,550,587,507,528,501,559,514,593,597,93,126,351,468,406,470,477,433,494,487,543,516,578,552,548.6,425.5,109.5,-123.1,504,134.950823343807,1.6649712518082,578,1.05359095880423,3,2,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
"191","-119.375172128823_43.8184676505641",-119.375172128823,43.8184676505641,NA,"Egley",45,110,156,576,707,1574,"Y","N",521,544,546,534,517,526,536,552,570,559,143,179,392,354,398,407,470,388,420,426,471,431,457,499,540.5,390.5,161,-150,416,74.587331362478,1.00373749030301,499,0.923219241443108,6,2,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
