Long,Lat,postdisturbance_ndvi,delta_ndvi,relative_regrowth,pct_recovery,postfire_fitted_rsq,postfire_fitted_slope,cluster,x_y,Plot,fire,canopy_cover,veg_height,hli,cwd_present,cwd_future,elevation,TE_future,TE_present,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,predisturbance_ndvi,disturbance_ndvi,dndvi,absolute_regrowth,max.postfire.ndvi,time_to_0.8recovery,time_to_0.6recovery,postfire_ppt,postfire_tmin,postfire_tmax,postfire_vpdmin,postfire_vpdmax,postfire_tmean,precip,tmean,vpdmax,re-0gen_prob
-118.96612305808,45.0300294125736,503,-153.9,0.488381879993142,0.878368092555945,0.53465467721755,9.04945054945055,1,-118.96612305808_45.0300294125736,NA,BC,45,110,95,589,728,989,Y,N,577,561,616,716,667,689,698,713,630,702,229,433,490,508,538,448,508,527,561,470,547,573,577,571,656.9,331,473,32.7580869891009,577,4,1,450.493418887503,1.17088333090003,15.2964895453453,1.4091898477721,14.6280954951113,8.23368643812269,438.7706107624984,8.398581978623785,14.479278031463094,0.5449511408805847
-118.972550577735,45.0236807089436,570.2,-101.3,1.46029803053519,1.03201787043932,0.770892795565579,14.7417582417582,2,-118.972550577735_45.0236807089436,NA,BC,55,111,93,611,750,1111,Y,N,578,602,655,750,664,680,672,694,664,756,232,464,516,527,572,602,607,592,647,583,592,693,647,681,671.5,348,524,88.2905371826363,693,4,1,450.493418887503,1.17088333090003,15.2964895453453,1.4091898477721,14.6280954951113,8.23368643812269,435.280188083873,8.117022443677136,14.061226932983484,0.4956490099430084
-118.973792994,45.028601105,527.2,-118.5,-0.427291374379382,0.929224097878272,0.368809171641046,7.79120879120879,1,-118.973792994_45.028601105,BCS6,BC,35,110,92,633,771,989,Y,N,512,656,674,681,706,654,652,631,622,669,394,444,565,498,487,492,529,510,597,554,596,600,506,575,645.7,419,275,-15.6365801560548,600,2,1,450.493418887503,1.17088333090003,15.2964895453453,1.4091898477721,14.6280954951113,8.23368643812269,427.12328545189155,8.599403626136706,14.927599570669571,0.5485147833824158
-118.97464866,45.046283248,392.7,-210.9,0.116830577363976,0.808482438701127,0.408462070618042,9.54945054945055,1,-118.97464866_45.046283248,BCN4,BC,55,111,185,575,713,1006,Y,N,482,619,569,685,627,635,625,578,607,609,230,312,394,341,409,443,452,339,458,420,359,479,458,488,603.6,271,379,8.17182088354986,488,13,2,461.994244944837,1.36385881928926,15.1226103308388,1.48723857510119,14.4212372460179,8.24323457506403,423.9050782057478,8.48512384150556,14.67536113084347,0.47465118765830994
-118.975480973,45.049574189,522.8,-96.3000000000001,0.635471804552431,1.0369891778388,0.159156131614043,6.64285714285713,2,-118.975480973_45.049574189,BCN6,BC,45,111,105,575,713,1006,Y,N,445,595,578,598,632,606,750,669,643,675,354,448,550,553,588,511,515,534,600,495,434,634,642,587,619.1,401,321,35.1051281014087,642,2,1,461.994244944837,1.36385881928926,15.1226103308388,1.48723857510119,14.4212372460179,8.24323457506403,430.0932725085206,8.562386672686518,14.94217504425497,0.4844927489757538
-118.979644084765,45.0224432834163,415.1,-213.2,-1.28452566794209,0.856278847684227,0.495709465263565,13.3956043956044,1,-118.979644084765_45.0224432834163,NA,BC,45,111,171,611,750,1082,Y,N,430,493,632,618,715,723,636,705,644,687,251,381,437,335,296,329,467,425,481,462,538,501,485,469,628.3,316,436,-96.3135107210833,538,10,1,461.994244944837,1.36385881928926,15.1226103308388,1.48723857510119,14.4212372460179,8.24323457506403,414.0248733240967,8.604407589379427,14.734171693316867,0.47495386004447937
-118.981536421,45.022371279,449,-189.7,-1.07664418141223,0.898700485360889,0.474766893563194,15.4285714285714,1,-118.981536421_45.022371279,BCN11,BC,55,111,91,611,750,1082,Y,N,451,512,634,695,671,678,711,691,667,677,265,396,495,340,362,329,495,442,567,498,566,574,497,536,638.7,330.5,412,-79.4731898012253,574,8,1,461.994244944837,1.36385881928926,15.1226103308388,1.48723857510119,14.4212372460179,8.24323457506403,414.0248733240967,8.604407589379427,14.734171693316867,0.47495386004447937
-119.15120883789,44.1832952720498,527.6,-111,1.92517664175553,1.08831819605387,0.62696592966742,33.3956043956044,2,-119.15120883789_44.1832952720498,NA,Flagtail,55,110,135,559,693,1500,Y,N,520,619,626,661,633,666,672,721,638,630,161,155,327,436,654,474,638,629,623,695,645,668,659,670,638.6,158,469,222.431974314274,695,4,3,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,487.82607796062894,5.474107014480697,13.651184668585675,0.46390071511268616
-119.155892459026,44.1951886596273,336.8,-94.9,1.07413823403422,0.996062080148251,0.528011877434344,12.8406593406593,2,-119.155892459026_44.1951886596273,NA,Flagtail,45,110,169,560,693,1551,Y,N,365,418,422,480,417,409,463,423,447,473,164,168,307,283,345,315,402,387,387,430,344,395,382,385,431.7,166,309,59.7337156987551,430,6,2,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,478.85517198641594,5.567809010260634,13.770722576529113,0.41513019800186157
-119.156586547433,44.1924548670872,379.7,-94.3,0.870607532591752,1.21308016877637,0.838846137032913,25.1978021978022,2,-119.156586547433_44.1924548670872,NA,Flagtail,45,111,127,560,693,1551,Y,N,375,475,491,472,421,491,491,476,491,557,159,187,289,282,394,352,420,415,467,520,471,473,465,575,474,173,398,61.497840560084,575,4,2,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,478.85517198641594,5.567809010260634,13.770722576529113,0.4474019408226013
-119.158633858888,44.1904594679152,403.5,-195.5,0.44920142777054,1.02671118530885,0.874660546568224,34.4395604395605,2,-119.158633858888_44.1904594679152,NA,Flagtail,45,110,135,546,681,1551,Y,N,483,539,602,567,571,640,639,656,617,676,127,142,273,333,347,351,470,489,542,570,518,596,544,615,599,134.5,549,51.9734611721503,615,7,6,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,496.11291635552993,5.58117956725202,13.38342697603698,0.4474019408226013
-119.159870395396,44.1853451105203,444.3,-169,0.692024740016528,0.979944562204468,0.789282756304481,27.8956043956044,2,-119.159870395396_44.1853451105203,NA,Flagtail,45,110,176,526,657,1576,Y,N,529,556,610,630,593,635,663,645,649,623,201,212,321,319,405,463,527,477,554,564,601,573,581,536,613.3,206.5,422,72.1578850135774,601,6,4,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,503.6160575227822,5.5706668562688675,13.21872082234484,NA
-119.165194767409,44.189619437319,418.1,-213.8,0.27245824357387,0.940022155404336,0.858049798461386,29.7527472527473,2,-119.165194767409_44.189619437319,NA,Flagtail,45,110,151,546,681,1551,Y,N,555,589,650,618,643,645,717,633,612,657,148,209,376,278,366,444,406,433,514,570,585,574,594,563,631.9,178.5,509,28.1305863503692,594,8,5,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,508.2918430793706,5.6605163409534915,12.933070080740853,0.497346431016922
-119.167956386044,44.1959809960408,446.7,-37.7,2.06463844083075,1.30677126341866,0.827453297850581,35.0384615384615,2,-119.167956386044_44.1959809960408,NA,Flagtail,55,110,167,566,702,1532,Y,N,418,478,495,497,497,477,514,472,474,522,163,175,264,348,374,429,529,543,572,622,611,633,595,582,484.4,169,359,142.655568807546,633,5,3,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,492.6854829347992,5.616154340283352,13.533658243753738,0.4822511076927185
-119.173521868414,44.1985808323476,440.6,-168.3,1.86334303754013,0.978814255214321,0.122924568877617,8.48901098901099,1,-119.173521868414_44.1985808323476,NA,Flagtail,55,110,169,566,702,1494,Y,N,527,608,568,641,622,625,657,639,592,610,142,222,367,432,506,493,596,558,439,420,373,448,482,490,608.9,182,468,170.343355380898,596,4,2,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,493.8815366492941,5.6210469939283305,13.698138284009023,0.42138469219207764
-119.17446557,44.197868422,381.7,-221.9,1.10327386030213,0.795228628230616,0.291357275574861,11.5934065934066,1,-119.17446557_44.197868422,FL-9-2,Flagtail,55,110,181,570,706,1494,Y,N,517,576,570,625,625,648,641,661,581,592,114,164,282,394,428,409,480,474,385,403,398,411,449,398,603.6,139,478,118.003822908617,480,NA,3,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,493.8815366492941,5.6210469939283305,13.698138284009023,0.42138469219207764
-119.177500505587,44.1753572059493,537,-84.2,2.40400385007208,1.09143593045718,0.528004277000734,25.7252747252747,2,-119.177500505587_44.1753572059493,NA,Flagtail,65,110,190,513,644,1648,Y,N,525,521,608,663,647,659,682,627,645,635,168,191,382,568,636,488,613,652,617,636,587,656,633,678,621.2,179.5,467,220.565129974568,678,3,2,478.174997287628,-2.54309199788204,13.6991872504006,0.834943647731139,13.8735053519912,5.57804762625926,527.1165593407115,5.716668467079306,12.613258618361549,0.37677741050720215
-119.178457271075,44.2048822362871,437.6,-197.2,0.433922097791238,0.897920604914934,0.749744375907703,22.3571428571429,2,-119.178457271075_44.2048822362871,NA,Flagtail,55,110,189,548,683,1562,Y,N,528,611,613,671,636,678,649,664,659,639,171,223,384,413,367,424,419,543,520,513,570,557,515,548,634.8,197,468,40.9619787991294,570,7,2,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,489.1370924271864,5.665782168064753,13.626446873497366,0.44059500098228455
-119.179795111978,44.1906121732142,453.8,-19,3.43402109466813,1.21615905245347,0.552790426771153,19.1208791208791,2,-119.179795111978_44.1906121732142,NA,Flagtail,45,110,154,530,662,1665,Y,N,417,443,463,486,486,485,487,498,459,504,170,191,350,451,510,501,514,513,495,518,495,535,524,575,472.8,180.5,334,192.65578704159,575,3,2,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,516.1014323831201,5.720528620686537,13.041949133004586,0.46257880330085754
-119.180094152,44.203420158,468.7,-79.9,1.58266519334286,1.18665694495078,0.714611993940648,28.7087912087912,2,-119.180094152_44.203420158,FL-B7-3,Flagtail,45,110,195,548,683,1562,Y,N,523,521,564,546,497,539,583,547,573,593,161,207,317,462,392,429,522,609,575,629,545,651,582,579,548.6,184,432,125.078388641769,651,3,3,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,489.1370924271864,5.665782168064753,13.626446873497366,0.4960658848285675
-119.182763699,44.201019306,490.1,-111.4,1.30608244835696,1.0407315045719,0.689371268348943,21.6868131868132,2,-119.182763699_44.201019306,FL-5-1,Flagtail,55,110,201,548,683,1494,Y,N,491,581,571,643,568,633,655,635,618,620,114,256,466,417,464,426,546,544,555,626,601,576,561,592,601.5,185,506,107.528160838187,626,6,2,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,496.76483342120196,5.751869671250757,13.316634598738709,0.40058714151382446
-119.182879133824,44.197895320078,337.5,-220.3,-0.00791249408128166,0.826461097167444,0.845374005944602,19.3681318681319,1,-119.182879133824_44.197895320078,NA,Flagtail,55,110,202,570,706,1576,Y,N,406,547,541,603,577,586,601,584,567,566,169,217,254,288,280,344,372,436,345,391,448,453,420,461,557.8,193,397,-0.728633627290037,461,10,5,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,502.10638669143077,5.7208341411980514,13.294978873547045,0.40058714151382446
-119.182920409362,44.1743927272205,338.8,-194.6,1.17961162796098,0.774278215223097,0.230766927921032,6.89010989010989,1,-119.182920409362_44.1743927272205,NA,Flagtail,45,110,171,523,658,1648,Y,N,528,569,539,591,533,553,551,512,461,497,101,202,296,399,327,344,390,394,374,351,311,413,356,360,533.4,151.5,396,80.6417204670701,413,NA,3,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,529.2763717576128,5.660815000123647,12.840634427977674,0.3650503158569336
-119.183264092,44.17897627,479.8,-128.9,1.35734791137371,1.04977821586989,0.671882147807445,25.978021978022,2,-119.183264092_44.17897627,FL-7-1,Flagtail,0,100,200,523,658,1648,Y,N,516,500,579,629,610,637,695,659,608,654,220,181,372,478,486,472,538,612,546,586,527,602,639,604,608.7,200.5,434,131.911610761699,639,6,2,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,528.9957984843381,5.792474926299551,12.349261702398593,0.3650503158569336
-119.184750838409,44.185161830662,448.3,-178.7,0.821747777980732,0.944178628389155,0.751416840138376,20.3956043956044,2,-119.184750838409_44.185161830662,NA,Flagtail,45,110,167,552,686,1655,Y,N,517,639,615,662,607,618,665,678,599,670,145,235,433,427,409,442,513,508,472,532,512,555,555,592,627,190,525,72.8834376886413,592,6,2,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,527.0663293202513,5.847197453308103,12.263265416976454,0.47573819756507874
-119.187654146895,44.1722448778812,433.6,-121.2,1.23349469097567,1.01117519826965,0.62845202963902,22.467032967033,2,-119.187654146895_44.1722448778812,NA,Flagtail,55,110,215,523,658,1575,Y,N,483,531,534,551,544,544,637,594,550,580,191,181,317,382,377,435,532,561,486,509,556,512,495,521,554.8,186,389,111.536813078879,561,6,3,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,530.0973216046611,5.610794438332787,13.13143125853232,0.3944600522518158
-119.188237860301,44.1959627694637,404.4,-129.8,1.16876145746701,0.992137776113815,0.493896782776422,16.8406593406593,2,-119.188237860301_44.1959627694637,NA,Flagtail,45,110,90,537,672,1576,Y,N,440,555,487,552,505,564,589,550,529,571,114,208,378,363,406,375,404,516,530,501,363,511,530,452,534.2,161,457,89.415366772067,530,7,2,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,509.33406509589133,5.826438230436203,12.965292571803712,0.4596090614795685
-119.189326922828,44.2006639912389,397.3,-220.1,0.658642468819895,0.788791707159054,0.355971297210378,12.2637362637363,1,-119.189326922828_44.2006639912389,NA,Flagtail,55,110,180,551,685,1576,Y,N,535,551,594,643,578,651,707,640,636,639,190,190,339,387,407,447,487,413,478,469,356,441,437,464,617.4,190,449,69.4717832502555,487,NA,3,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,504.2249391690891,5.886477466143274,12.816092159708468,0.4596090614795685
-119.189834631,44.186306696,449.1,-125.5,1.44401170207825,1.04420466411417,0.575254367631676,22.9010989010989,2,-119.189834631_44.186306696,FL-10-1,Flagtail,45,110,88,552,686,1655,Y,N,466,571,565,591,544,570,634,599,599,607,169,200,376,351,487,439,537,568,575,552,406,574,547,600,574.6,184.5,438,129.989683822437,600,4,2,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,525.0653142017607,5.679115312679289,13.293132199048891,0.4327937364578247
-119.191134563184,44.1869625501996,441.2,-212.1,0.926637059739315,0.90769937241696,0.464804931057,17.7417582417582,1,-119.191134563184_44.1869625501996,NA,Flagtail,45,111,87,552,686,1655,Y,N,549,575,642,597,692,713,705,716,635,709,207,202,351,475,540,473,478,489,495,501,408,510,593,569,653.3,204.5,502,99.7948632541943,593,4,3,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,525.0653142017607,5.679115312679289,13.293132199048891,0.4327937364578247
-119.193980014747,44.1691606686596,292.2,-209.9,-0.164253204358171,0.758812985461063,0.114917675569825,4.33516483516483,1,-119.193980014747_44.1691606686596,NA,Flagtail,45,110,195,540,676,1575,Y,N,446,485,482,519,500,511,520,516,528,514,167,193,300,282,293,267,352,342,330,325,238,381,286,282,502.1,180,347,-12.0474851897037,381,NA,6,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,530.4896882811693,5.587960223409848,13.348562816877584,0.41323813796043396
-119.194125272971,44.1994836111659,425.8,-121.3,0.7783610694507,1.0711021751051,0.896095704526872,25.7527472527473,2,-119.194125272971_44.1994836111659,NA,Flagtail,55,110,164,551,685,1576,Y,N,465,526,522,577,528,539,581,586,544,603,166,234,340,368,369,417,474,476,477,517,586,568,559,557,547.1,200,437,61.1005411908816,586,6,2,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,511.2143581909029,5.983369888235915,12.394432457914645,0.49106988310813904
-119.195086347,44.179283706,338.7,-190.7,-0.675447142303393,0.838685304117869,0.675095373929283,10.9285714285714,1,-119.195086347_44.179283706,FL-6-2,Flagtail,45,110,202,551,685,1549,Y,N,472,505,545,554,512,491,640,536,493,546,322,275,298,368,335,317,349,338,370,414,323,407,426,444,529.4,298.5,224,-44.934175174796,444,12,3,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,530.965824341077,5.640576450812989,13.318213069321043,0.4375506639480591
-119.19943599918,44.1580729929921,509.9,-126.9,1.09638165633031,1.20603015075377,0.927089885042119,39.6538461538462,2,-119.19943599918_44.1580729929921,NA,Flagtail,55,110,153,519,650,1683,Y,N,567,640,625,650,639,663,648,680,604,652,191,229,436,442,438,445,548,587,610,694,670,730,751,768,636.8,210,461,93.7326063604653,768,6,2,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,554.5797247060037,5.698287771934885,12.633800957450267,NA
-119.199620461133,44.1782723069239,378,-137,1.0378240821216,0.867961165048544,0.11034069205633,5.02197802197802,1,-119.199620461133_44.1782723069239,NA,Flagtail,55,110,120,551,685,1549,Y,N,406,494,474,554,504,596,561,533,513,515,167,225,413,419,447,335,362,429,427,371,352,420,399,413,515,196,348,63.5080650672214,447,2,2,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,531.5107073702123,5.672872664090374,13.469321741688894,0.44410884380340576
-119.201183193,44.170926427,375.6,-156.7,1.10901567801798,0.86229569791471,0.00862948680031482,-1.64285714285716,1,-119.201183193_44.170926427,FL-4-2,Flagtail,45,110,154,551,685,1537,Y,N,452,522,496,554,522,535,611,542,558,531,117,226,407,459,439,314,435,418,359,361,338,329,429,292,532.3,171.5,414,76.6493108090547,459,3,2,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,532.5982200709964,5.629913698431984,13.463922747153834,0.4459708034992218
-119.201901031002,44.1918986657936,499.7,-154.3,1.25729708944202,0.987767584097859,0.619326288428178,20.4395604395604,2,-119.201901031002_44.1918986657936,NA,Flagtail,55,110,80,511,643,1570,Y,N,514,583,627,657,671,665,729,674,697,723,146,230,458,495,536,537,530,542,549,518,602,575,603,646,654,188,577,123.067348449166,646,4,2,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,523.2430132570884,5.820994307919104,12.960245493962706,0.45759037137031555
-119.204682614,44.17341242,250.6,-164.9,-0.636082067123231,0.72202166064982,0.120132719049107,2.90659340659341,1,-119.204682614_44.17341242,FL-5-2,Flagtail,45,109,177,541,676,1537,Y,N,367,426,386,438,402,398,437,433,423,445,152,186,280,264,237,234,288,230,222,283,282,247,300,241,415.5,169,293,-34.1243642050625,300,NA,2,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,532.9309489350335,5.633238688104688,13.368432214560967,0.4459708034992218
-119.204873376283,44.1587358546088,436.7,-225.6,0.455417704011448,0.995017363732448,0.90436437654699,33.2087912087912,2,-119.204873376283_44.1587358546088,NA,Flagtail,45,110,137,519,650,1683,Y,N,518,604,688,659,665,685,693,712,698,701,207,185,299,385,430,434,497,499,532,579,527,611,635,659,662.3,196,494,54.0865569533678,659,8,4,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,554.3695516679658,5.740496738968436,12.401059101598882,0.47910556197166443
-119.204925263374,44.1675374286387,314.9,-221.4,-0.894624987556291,0.70110013052396,0.0287352066999157,1.6978021978022,1,-119.204925263374_44.1675374286387,NA,Flagtail,45,110,157,526,661,1589,Y,N,420,435,545,467,551,598,600,591,550,606,245,227,376,361,306,292,352,280,314,311,330,313,313,351,536.3,236,361,-67.6231275010447,376,NA,2,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,536.3347051448541,5.594924168607928,13.227845416795248,0.4801313579082489
-119.204953294648,44.1479530450864,557.8,-116.7,1.45397869408767,1.18013343217198,0.857696378831837,46.2472527472528,2,-119.204953294648_44.1479530450864,NA,Flagtail,55,110,139,481,610,1724,N,N,574,615,647,701,669,698,742,750,686,663,215,209,303,437,499,579,600,712,758,745,736,788,761,796,674.5,212,448,177.942557762026,796,5,3,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,583.9920158523415,5.83853877803625,11.72997671506192,0.47029000520706177
-119.206336221735,44.1731600212455,281.3,-171,-0.131260429416059,0.753924386469158,3.9723807821501e-4,-0.203296703296705,1,-119.206336221735_44.1731600212455,NA,Flagtail,45,110,138,541,676,1537,Y,N,408,430,409,450,500,456,496,447,478,449,140,183,326,341,286,255,285,251,307,302,277,279,270,250,452.3,161.5,309,-7.38707150058519,341,NA,2,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,532.9309489350335,5.633238688104688,13.368432214560967,0.4459708034992218
-119.208090370682,44.1640364959185,375.1,-186.6,0.514171589016137,0.86523055011572,0.708612789988693,17.4230769230769,1,-119.208090370682_44.1640364959185,NA,Flagtail,55,110,171,526,661,1589,Y,N,484,573,548,562,555,594,555,577,632,537,163,195,271,374,364,400,377,403,429,452,486,461,442,436,561.7,179,374,46.6803469476215,486,9,3,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,536.8583608664087,5.633721434265588,12.997165855165791,NA
-119.20991948,44.155743479,506,-140.1,0.0746914332743282,0.999845225197338,0.838529634938032,17.1538461538462,2,-119.20991948_44.155743479,FL-B5-2,Flagtail,55,110,168,519,650,1667,Y,N,515,608,634,664,658,655,666,667,676,718,411,372,451,487,510,519,558,518,538,573,534,589,633,646,646.1,391.5,307,4.9141344739935,646,5,2,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,553.1338301591843,5.807125968041883,12.074685378784595,0.5016262531280518
-119.212466495409,44.171088654117,361.2,-159.5,0.741944442386968,0.854618782408296,0.0193029378232001,2.18681318681319,1,-119.212466495409_44.171088654117,NA,Flagtail,55,110,163,541,676,1548,Y,N,458,485,556,510,527,496,578,526,522,549,173,217,395,410,382,321,445,420,364,321,337,408,403,314,520.7,195,376,46.8019153111252,445,6,2,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,531.5580678036818,5.65190499539502,13.204256121304073,0.47031304240226746
-119.216240077313,44.1622576149993,439.7,-163,0.88869883352066,1.0386593661855,0.792288628979692,32.5,2,-119.216240077313_44.1622576149993,NA,Flagtail,45,110,195,512,643,1646,Y,N,479,584,629,600,615,620,603,633,624,640,223,190,228,345,398,472,529,570,511,588,566,604,537,626,602.7,206.5,417,92.9859680600539,626,6,4,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,541.8974725820327,5.7742601092893855,12.385161474394929,0.4811527729034424
-119.294647911,43.855647194,338.7,-201.1,-1.62412887827317,0.787328640237125,0.623433238713187,11.8571428571429,1,-119.294647911_43.855647194,EG-3-X,Egley,45,110,179,575,705,1547,Y,N,539,573,559,528,512,505,509,519,574,580,557,212,283,320,413,354,343,362,354,377,369,400,410,425,539.8,384.5,23,-96.4999139429422,425,NA,4,428.229721416503,-2.03778745468622,13.4720648866282,0.992961032941856,13.6255065843886,5.71713871597101,427.9257221449435,5.754306112612286,14.067407748827055,0.3582339882850647
-119.299231043768,43.8552981298883,387.9,-90,1.51041460953351,1.13203599079305,0.832030998733574,26.9505494505495,2,-119.299231043768_43.8552981298883,NA,Egley,45,111,160,575,705,1567,Y,N,467,469,475,477,465,473,467,465,495,526,92,151,321,300,381,345,448,468,479,446,540,505,528,541,477.9,121.5,434,102.116108093521,541,6,2,428.229721416503,-2.03778745468622,13.4720648866282,0.992961032941856,13.6255065843886,5.71713871597101,428.7622422886986,5.7849235963459,14.108495451417307,NA
-119.299793337,43.858278216,393.4,-15.1,2.09845734778543,1.19461444308446,0.413133116588577,15.1978021978022,2,-119.299793337_43.858278216,EG-2-3,Egley,25,110,193,575,705,1548,Y,N,373,413,405,400,400,396,411,416,420,451,432,177,298,298,482,488,441,409,443,438,460,402,430,486,408.5,304.5,19,83.8161266631189,488,4,2,428.229721416503,-2.03778745468622,13.4720648866282,0.992961032941856,13.6255065843886,5.71713871597101,434.8103536428798,5.831471132851028,14.168094507855914,0.3416445255279541
-119.305205962,43.833800707,254.7,-256.6,-1.96756914964405,0.854684138470565,0.900368093948731,20.6428571428572,1,-119.305205962_43.833800707,EG-8-1,Egley,35,110,201,645,779,1409,Y,Y,546,531,546,493,502,460,486,509,507,533,481,128,191,252,242,241,262,274,289,300,368,372,437,382,511.3,304.5,52,-140.378837274711,437,12,10,381.967649337038,-1.95628843470339,13.8395454300178,1.00276706659255,14.090688616223,5.94162849765722,401.597756247285,6.259240371243021,14.737803772634633,0.24636045098304749
-119.316389655344,43.8235075723063,302.9,-153.6,-0.789986312217572,1.05366922234392,0.694096395363055,20.0769230769231,1,-119.316389655344_43.8235075723063,NA,Egley,45,110,121,644,779,1435,Y,Y,399,462,446,441,462,457,442,427,525,504,143,161,372,265,254,260,298,288,314,372,445,410,481,447,456.5,152,361,-43.1729008078007,481,2,2,402.94639150714,-2.09487962731635,13.7008245141327,0.96946287681473,13.9214037984084,5.8029724434082,385.018216720934,6.213828397414377,14.686154633226387,NA
-119.318935081575,43.6159459497871,425.2,-64.5,2.43820601821018,1.04145395139882,0.29374675716514,6.6043956043956,2,-119.318935081575_43.6159459497871,NA,Egley,25,110,168,633,765,1552,Y,N,486,575,552,547,392,422,398,506,505,514,160,332,390,444,510,415,457,399,402,453,450,486,451,480,489.7,246,354,86.3723231906581,510,3,1,346.305071837517,-1.93173528485119,13.6899623233357,1.12225370948271,14.0922697409313,5.87911351924227,355.4679795836046,6.168884403522369,14.436574139832205,0.33677738904953003
-119.324936337638,43.8160983730885,267.3,-193.3,-0.352077261135088,0.870603560573165,0.801275161774255,16.5,1,-119.324936337638_43.8160983730885,NA,Egley,35,110,215,641,773,1493,Y,Y,497,480,460,432,413,453,460,461,463,487,70,174,244,289,239,225,236,282,269,335,380,364,401,381,460.6,122,417,-24.6420530385715,401,10,3,402.94639150714,-2.09487962731635,13.7008245141327,0.96946287681473,13.9214037984084,5.8029724434082,377.5773426588477,6.136839662547653,14.586910629927644,0.29670512676239014
-119.331894060358,43.6524149957775,423,-25.9,4.1634792326828,1.20071285364224,0.0559268574167563,4.35164835164835,2,-119.331894060358_43.6524149957775,NA,Egley,25,110,219,578,709,1569,Y,N,500,581,516,342,359,377,414,496,481,423,115,253,436,539,513,424,459,396,384,382,444,484,450,471,448.9,184,308,153.754923097098,539,2,2,374.080290355427,-2.07927377368822,13.4070585752013,1.03632733086631,13.6505339097512,5.66389240075654,379.8747593718083,5.943970970788209,13.968517816032875,0.30913105607032776
